"NAME";"GENE_SYMBOL";"GENE_TITLE";"SCORE"
"ENSG00000148848";"ADAM12";"ADAM metallopeptidase domain 12";740,045492613646
"ENSG00000159164";"SV2A";"synaptic vesicle glycoprotein 2A";737,171497851132
"ENSG00000118523";"CCN2";"cellular communication network factor 2";725,714643811675
"ENSG00000163359";"COL6A3";"collagen type VI alpha 3 chain";717,058804059837
"ENSG00000057019";"DCBLD2";"discoidin, CUB and LCCL domain containing 2";707,559545118416
"ENSG00000184922";"FMNL1";"formin like 1";687,794375685183
"ENSG00000119681";"LTBP2";"latent transforming growth factor beta binding protein 2";680,442125312451
"ENSG00000185697";"MYBL1";"MYB proto-oncogene like 1";680,101705122565
"ENSG00000115461";"IGFBP5";"insulin like growth factor binding protein 5";664,008701664613
"ENSG00000185760";"KCNQ5";"potassium voltage-gated channel subfamily Q member 5";661,483263781263
"ENSG00000135074";"ADAM19";"ADAM metallopeptidase domain 19";660,737360827825
"ENSG00000182240";"BACE2";"beta-secretase 2";656,696502510954
"ENSG00000026025";"VIM";"vimentin";649,314121313953
"ENSG00000023608";"SNAPC1";"small nuclear RNA activating complex polypeptide 1";645,805188914023
"ENSG00000249992";"TMEM158";"transmembrane protein 158";644,978567821898
"ENSG00000173210";"ABLIM3";"actin binding LIM protein family member 3";641,770224681097
"ENSG00000154678";"PDE1C";"phosphodiesterase 1C";640,658503890807
"ENSG00000111817";"DSE";"dermatan sulfate epimerase";637,727575763379
"ENSG00000149294";"NCAM1";"neural cell adhesion molecule 1";630,591607297652
"ENSG00000065320";"NTN1";"netrin 1";617,263797282676
"ENSG00000154277";"UCHL1";"ubiquitin C-terminal hydrolase L1";611,852196452931
"ENSG00000071967";"CYBRD1";"cytochrome b reductase 1";610,921399619209
"ENSG00000079931";"MOXD1";"monooxygenase DBH like 1";592,497128983568
"ENSG00000164692";"COL1A2";"collagen type I alpha 2 chain";590,641308366714
"ENSG00000115648";"MLPH";"melanophilin";585,73867167276
"ENSG00000101955";"SRPX";"sushi repeat containing protein X-linked";583,581173051523
"ENSG00000140945";"CDH13";"cadherin 13";580,715601062882
"ENSG00000163017";"ACTG2";"actin gamma 2, smooth muscle";575,713638692145
"ENSG00000174099";"MSRB3";"methionine sulfoxide reductase B3";566,758203494106
"ENSG00000110090";"CPT1A";"carnitine palmitoyltransferase 1A";562,500562526413
"ENSG00000075223";"SEMA3C";"semaphorin 3C";555,674876638716
"ENSG00000058091";"CDK14";"cyclin dependent kinase 14";548,860262552806
"ENSG00000125430";"HS3ST3B1";"heparan sulfate-glucosamine 3-sulfotransferase 3B1";547,704995915578
"ENSG00000105894";"PTN";"pleiotrophin";546,00417298761
"ENSG00000140937";"CDH11";"cadherin 11";534,690332847915
"ENSG00000196754";"S100A2";"S100 calcium binding protein A2";534,495580756727
"ENSG00000166503";"HDGFL3";"HDGF like 3";534,171589891351
"ENSG00000131459";"GFPT2";"glutamine-fructose-6-phosphate transaminase 2";528,090052983548
"ENSG00000198648";"STK39";"serine/threonine kinase 39";520,421394379014
"ENSG00000156515";"HK1";"hexokinase 1";519,050409667269
"ENSG00000147100";"SLC16A2";"solute carrier family 16 member 2";518,385018554239
"ENSG00000120217";"CD274";"CD274 molecule";513,640532601508
"ENSG00000104783";"KCNN4";"potassium calcium-activated channel subfamily N member 4";512,637043477805
"ENSG00000170989";"S1PR1";"sphingosine-1-phosphate receptor 1";494,690189374924
"ENSG00000170442";"KRT86";"keratin 86";490,993482252639
"ENSG00000148516";"ZEB1";"zinc finger E-box binding homeobox 1";486,775951074904
"ENSG00000144959";"NCEH1";"neutral cholesterol ester hydrolase 1";484,373681350201
"ENSG00000181104";"F2R";"coagulation factor II thrombin receptor";482,674416158183
"ENSG00000120708";"TGFBI";"transforming growth factor beta induced";479,932892452921
"ENSG00000006327";"TNFRSF12A";"TNF receptor superfamily member 12A";476,302396097166
"ENSG00000184486";"POU3F2";"POU class 3 homeobox 2";474,751819917434
"ENSG00000167767";"KRT80";"keratin 80";474,475244722163
"ENSG00000111186";"WNT5B";"Wnt family member 5B";472,666027737318
"ENSG00000148841";"ITPRIP";"inositol 1,4,5-trisphosphate receptor interacting protein";471,549831563147
"ENSG00000112379";"ARFGEF3";"ARFGEF family member 3";470,46546811857
"ENSG00000149177";"PTPRJ";"protein tyrosine phosphatase receptor type J";469,108258188158
"ENSG00000118495";"PLAGL1";"PLAG1 like zinc finger 1";464,258323115629
"ENSG00000076356";"PLXNA2";"plexin A2";457,54724960618
"ENSG00000044524";"EPHA3";"EPH receptor A3";456,871316500472
"ENSG00000022267";"FHL1";"four and a half LIM domains 1";450,266477295398
"ENSG00000080503";"SMARCA2";"SWI/SNF related BAF chromatin remodeling complex subunit ATPase 2";449,301442841389
"ENSG00000114480";"GBE1";"1,4-alpha-glucan branching enzyme 1";448,127661063868
"ENSG00000172379";"ARNT2";"aryl hydrocarbon receptor nuclear translocator 2";445,952127099683
"ENSG00000133216";"EPHB2";"EPH receptor B2";445,850565914599
"ENSG00000151892";"GFRA1";"GDNF family receptor alpha 1";444,239907419173
"ENSG00000177606";"JUN";"Jun proto-oncogene, AP-1 transcription factor subunit";442,662782028624
"ENSG00000114251";"WNT5A";"Wnt family member 5A";439,844611759054
"ENSG00000091656";"ZFHX4";"zinc finger homeobox 4";434,48798505684
"ENSG00000110427";"KIAA1549L";"KIAA1549 like";432,903650319931
"ENSG00000125726";"CD70";"CD70 molecule";432,30654371879
"ENSG00000171310";"CHST11";"carbohydrate sulfotransferase 11";430,889554082328
"ENSG00000170921";"TANC2";"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2";429,772725304882
"ENSG00000164176";"EDIL3";"EGF like repeats and discoidin domains 3";427,766165448478
"ENSG00000112297";"CRYBG1";"crystallin beta-gamma domain containing 1";426,516659216081
"ENSG00000087245";"MMP2";"matrix metallopeptidase 2";426,172443358629
"ENSG00000162614";"NEXN";"nexilin F-actin binding protein";425,968148545261
"ENSG00000143797";"MBOAT2";"membrane bound glycerophospholipid O-acyltransferase 2";422,915308127702
"ENSG00000105426";"PTPRS";"protein tyrosine phosphatase receptor type S";422,142300793101
"ENSG00000049192";"ADAMTS6";"ADAM metallopeptidase with thrombospondin type 1 motif 6";421,49483875061
"ENSG00000178031";"ADAMTSL1";"ADAMTS like 1";420,984244705142
"ENSG00000137801";"THBS1";"thrombospondin 1";420,773653504548
"ENSG00000119042";"SATB2";"SATB homeobox 2";419,912714404307
"ENSG00000110811";"P3H3";"prolyl 3-hydroxylase 3";415,813764851256
"ENSG00000134874";"DZIP1";"DAZ interacting zinc finger protein 1";414,299158013022
"ENSG00000187720";"THSD4";"thrombospondin type 1 domain containing 4";411,48697204734
"ENSG00000175550";"DRAP1";"DR1 associated protein 1";411,173826071601
"ENSG00000107957";"SH3PXD2A";"SH3 and PX domains 2A";409,934557742827
"ENSG00000166033";"HTRA1";"HtrA serine peptidase 1";409,449755195283
"ENSG00000146674";"IGFBP3";"insulin like growth factor binding protein 3";408,701097119644
"ENSG00000105137";"SYDE1";"synapse defective Rho GTPase homolog 1";407,561866421015
"ENSG00000175602";"CCDC85B";"coiled-coil domain containing 85B";405,183409965437
"ENSG00000011426";"ANLN";"anillin, actin binding protein";402,623489854425
"ENSG00000197535";"MYO5A";"myosin VA";400,699296130378
"ENSG00000171867";"PRNP";"prion protein (Kanno blood group)";398,874682454702
"ENSG00000135905";"DOCK10";"dedicator of cytokinesis 10";392,537906586093
"ENSG00000011028";"MRC2";"mannose receptor C-type 2";391,574223623491
"ENSG00000156113";"KCNMA1";"potassium calcium-activated channel subfamily M alpha 1";388,478074532404
"ENSG00000198887";"SMC5";"structural maintenance of chromosomes 5";385,405807632945
"ENSG00000173068";"BNC2";"basonuclin zinc finger protein 2";380,974481968817
"ENSG00000196639";"HRH1";"histamine receptor H1";380,398407797597
"ENSG00000196776";"CD47";"CD47 molecule";379,001565972371
"ENSG00000050165";"DKK3";"dickkopf WNT signaling pathway inhibitor 3";378,637942988638
"ENSG00000156804";"FBXO32";"F-box protein 32";377,549163801658
"ENSG00000134775";"FHOD3";"formin homology 2 domain containing 3";376,242274913695
"ENSG00000147650";"LRP12";"LDL receptor related protein 12";373,079329369443
"ENSG00000152495";"CAMK4";"calcium/calmodulin dependent protein kinase IV";365,882999288737
"ENSG00000163069";"SGCB";"sarcoglycan beta";365,75188836406
"ENSG00000231290";"APCDD1L-DT";"APCDD1L divergent transcript";361,586096280845
"ENSG00000005059";"MCUB";"mitochondrial calcium uniporter dominant negative subunit beta";361,23005916955
"ENSG00000113580";"NR3C1";"nuclear receptor subfamily 3 group C member 1";360,475757141715
"ENSG00000106034";"CPED1";"cadherin like and PC-esterase domain containing 1";359,952259555926
"ENSG00000115363";"EVA1A";"eva-1 homolog A, regulator of programmed cell death";358,63425930483
"ENSG00000171488";"LRRC8C";"leucine rich repeat containing 8 VRAC subunit C";358,486259317692
"ENSG00000005893";"LAMP2";"lysosomal associated membrane protein 2";358,413121370073
"ENSG00000129116";"PALLD";"palladin, cytoskeletal associated protein";357,970805857388
"ENSG00000145247";"OCIAD2";"OCIA domain containing 2";356,50575286727
"ENSG00000131711";"MAP1B";"microtubule associated protein 1B";356,018491102729
"ENSG00000127947";"PTPN12";"protein tyrosine phosphatase non-receptor type 12";351,230771122323
"ENSG00000118263";"KLF7";"KLF transcription factor 7";350,98913368672
"ENSG00000137203";"TFAP2A";"transcription factor AP-2 alpha";343,348708557339
"ENSG00000277443";"MARCKS";"myristoylated alanine rich protein kinase C substrate";342,869981215994
"ENSG00000203805";"PLPP4";"phospholipid phosphatase 4";340,49041365445
"ENSG00000291075";"FRG1HP";"FSHD region gene 1 family member H, pseudogene";339,95103889169
"ENSG00000013619";"MAMLD1";"mastermind like domain containing 1";338,446314916151
"ENSG00000134278";"SPIRE1";"spire type actin nucleation factor 1";336,719513482869
"ENSG00000065882";"TBC1D1";"TBC1 domain family member 1";336,684380297805
"ENSG00000166401";"SERPINB8";"serpin family B member 8";336,124956052167
"ENSG00000166750";"SLFN5";"schlafen family member 5";334,736083050097
"ENSG00000076716";"GPC4";"glypican 4";331,892417707889
"ENSG00000048052";"HDAC9";"histone deacetylase 9";330,587723711954
"ENSG00000065054";"NHERF2";"NHERF family PDZ scaffold protein 2";328,317931907516
"ENSG00000107186";"MPDZ";"multiple PDZ domain crumbs cell polarity complex component";328,037682670807
"ENSG00000135842";"NIBAN1";"niban apoptosis regulator 1";326,062782332907
"ENSG00000175745";"NR2F1";"nuclear receptor subfamily 2 group F member 1";325,583472756167
"ENSG00000112276";"POPDC1";"popeye domain cAMP effector 1";321,966644159169
"ENSG00000196549";"MME";"membrane metalloendopeptidase";320,277787315513
"ENSG00000110031";"LPXN";"leupaxin";317,635407876257
"ENSG00000198768";"APCDD1L";"APC down-regulated 1 like";317,259324831335
"ENSG00000114279";"FGF12";"fibroblast growth factor 12";316,615685187361
"ENSG00000182667";"NTM";"neurotrimin";316,036672492941
"ENSG00000145431";"PDGFC";"platelet derived growth factor C";315,892196758594
"ENSG00000128342";"LIF";"LIF interleukin 6 family cytokine";315,263994206423
"ENSG00000134107";"BHLHE40";"basic helix-loop-helix family member e40";315,244429030599
"ENSG00000166086";"JAM3";"junctional adhesion molecule 3";315,012375530296
"ENSG00000123496";"IL13RA2";"interleukin 13 receptor subunit alpha 2";312,462064359564
"ENSG00000104447";"TRPS1";"transcriptional repressor GATA binding 1";311,947927036492
"ENSG00000167680";"SEMA6B";"semaphorin 6B";305,968856385516
"ENSG00000149571";"KIRREL3";"kirre like nephrin family adhesion molecule 3";304,607402332609
"ENSG00000188641";"DPYD";"dihydropyrimidine dehydrogenase";303,960863647629
"ENSG00000149256";"TENM4";"teneurin transmembrane protein 4";302,060449700589
"ENSG00000138311";"ZNF365";"zinc finger protein 365";301,860857945498
"ENSG00000087494";"PTHLH";"parathyroid hormone like hormone";300,925195371715
"ENSG00000183098";"GPC6";"glypican 6";298,964742327896
"ENSG00000127124";"HIVEP3";"HIVEP zinc finger 3";298,146106330718
"ENSG00000169760";"NLGN1";"neuroligin 1";296,750824301428
"ENSG00000143479";"DYRK3";"dual specificity tyrosine phosphorylation regulated kinase 3";295,454746041936
"ENSG00000147862";"NFIB";"nuclear factor I B";295,150283216956
"ENSG00000155816";"FMN2";"formin 2";294,124007293848
"ENSG00000131435";"PDLIM4";"PDZ and LIM domain 4";292,229410055454
"ENSG00000162631";"NTNG1";"netrin G1";291,814878509642
"ENSG00000171608";"PIK3CD";"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta";291,362539040902
"ENSG00000180801";"ARSJ";"arylsulfatase family member J";290,574510780019
"ENSG00000153976";"HS3ST3A1";"heparan sulfate-glucosamine 3-sulfotransferase 3A1";290,38115854156
"ENSG00000099250";"NRP1";"neuropilin 1";290,01167064529
"ENSG00000176463";"SLCO3A1";"solute carrier organic anion transporter family member 3A1";289,8513573566
"ENSG00000114473";"IQCG";"IQ motif containing G";283,634956092103
"ENSG00000138675";"FGF5";"fibroblast growth factor 5";282,141833933216
"ENSG00000154734";"ADAMTS1";"ADAM metallopeptidase with thrombospondin type 1 motif 1";281,700219041203
"ENSG00000132718";"SYT11";"synaptotagmin 11";281,411202454516
"ENSG00000111252";"SH2B3";"SH2B adaptor protein 3";279,836496420298
"ENSG00000176170";"SPHK1";"sphingosine kinase 1";277,877024646873
"ENSG00000117152";"RGS4";"regulator of G protein signaling 4";277,454257221882
"ENSG00000101977";"MCF2";"MCF.2 cell line derived transforming sequence";273,506803551011
"ENSG00000152217";"SETBP1";"SET binding protein 1";271,337888753862
"ENSG00000023909";"GCLM";"glutamate-cysteine ligase modifier subunit";270,287712097436
"ENSG00000158859";"ADAMTS4";"ADAM metallopeptidase with thrombospondin type 1 motif 4";270,064455438798
"ENSG00000081087";"OSTM1";"osteoclastogenesis associated transmembrane protein 1";269,167768736899
"ENSG00000117114";"ADGRL2";"adhesion G protein-coupled receptor L2";269,039316898616
"ENSG00000183722";"LHFPL6";"LHFPL tetraspan subfamily member 6";267,841926298871
"ENSG00000067048";"DDX3Y";"DEAD-box helicase 3 Y-linked";267,751320479909
"ENSG00000104177";"MYEF2";"myelin expression factor 2";265,908211679014
"ENSG00000163235";"TGFA";"transforming growth factor alpha";263,616911078011
"ENSG00000151835";"SACS";"sacsin molecular chaperone";263,211403684922
"ENSG00000051128";"HOMER3";"homer scaffold protein 3";262,827908504101
"ENSG00000139211";"AMIGO2";"adhesion molecule with Ig like domain 2";259,807595517068
"ENSG00000164086";"DUSP7";"dual specificity phosphatase 7";259,305531705349
"ENSG00000107372";"ZFAND5";"zinc finger AN1-type containing 5";258,559909254805
"ENSG00000178209";"PLEC";"plectin";257,83526269141
"ENSG00000134668";"SPOCD1";"SPOC domain containing 1";256,193096488901
"ENSG00000166479";"TMX3";"thioredoxin related transmembrane protein 3";256,135510809313
"ENSG00000123104";"ITPR2";"inositol 1,4,5-trisphosphate receptor type 2";252,38718969584
"ENSG00000169429";"CXCL8";"C-X-C motif chemokine ligand 8";249,472327181986
"ENSG00000139508";"SLC46A3";"solute carrier family 46 member 3";249,466431657507
"ENSG00000148019";"CEP78";"centrosomal protein 78";248,707413157498
"ENSG00000108106";"UBE2S";"ubiquitin conjugating enzyme E2 S";248,506064769671
"ENSG00000074416";"MGLL";"monoglyceride lipase";247,881673271024
"ENSG00000145242";"EPHA5";"EPH receptor A5";246,600514382507
"ENSG00000136830";"NIBAN2";"niban apoptosis regulator 2";246,130057388287
"ENSG00000031691";"CENPQ";"centromere protein Q";244,362213277372
"ENSG00000128872";"TMOD2";"tropomodulin 2";244,250662723261
"ENSG00000170745";"KCNS3";"potassium voltage-gated channel modifier subfamily S member 3";243,517306571902
"ENSG00000157168";"NRG1";"neuregulin 1";243,390240970064
"ENSG00000115380";"EFEMP1";"EGF containing fibulin extracellular matrix protein 1";242,297247221584
"ENSG00000185070";"FLRT2";"fibronectin leucine rich transmembrane protein 2";238,652711416907
"ENSG00000010818";"HIVEP2";"HIVEP zinc finger 2";238,473236543095
"ENSG00000104219";"ZDHHC2";"zinc finger DHHC-type palmitoyltransferase 2";237,984926234764
"ENSG00000107020";"PLGRKT";"plasminogen receptor with a C-terminal lysine";237,809565780861
"ENSG00000023902";"PLEKHO1";"pleckstrin homology domain containing O1";237,475578890021
"ENSG00000137936";"BCAR3";"BCAR3 adaptor protein, NSP family member";236,962210112768
"ENSG00000139174";"PRICKLE1";"prickle planar cell polarity protein 1";233,918841845183
"ENSG00000164099";"PRSS12";"serine protease 12";232,658901427234
"ENSG00000116141";"MARK1";"microtubule affinity regulating kinase 1";231,827261398057
"ENSG00000134802";"SLC43A3";"solute carrier family 43 member 3";229,13802672893
"ENSG00000176014";"TUBB6";"tubulin beta 6 class V";228,479210842913
"ENSG00000151388";"ADAMTS12";"ADAM metallopeptidase with thrombospondin type 1 motif 12";227,604972285981
"ENSG00000072840";"EVC";"EvC ciliary complex subunit 1";227,026563978182
"ENSG00000077264";"PAK3";"p21 (RAC1) activated kinase 3";226,911686365155
"ENSG00000104332";"SFRP1";"secreted frizzled related protein 1";226,432108178632
"ENSG00000185215";"TNFAIP2";"TNF alpha induced protein 2";226,374914452072
"ENSG00000204520";"MICA";"MHC class I polypeptide-related sequence A";225,723111200709
"ENSG00000115295";"CLIP4";"CAP-Gly domain containing linker protein family member 4";224,943350502643
"ENSG00000168461";"RAB31";"RAB31, member RAS oncogene family";224,870737871102
"ENSG00000135919";"SERPINE2";"serpin family E member 2";224,208394099687
"ENSG00000185950";"IRS2";"insulin receptor substrate 2";223,759984449133
"ENSG00000024422";"EHD2";"EH domain containing 2";223,247985908472
"ENSG00000169826";"CSGALNACT2";"chondroitin sulfate N-acetylgalactosaminyltransferase 2";222,282265369604
"ENSG00000150625";"GPM6A";"glycoprotein M6A";221,775978968457
"ENSG00000166073";"GPR176";"G protein-coupled receptor 176";220,650217835144
"ENSG00000169083";"AR";"androgen receptor";218,745070105405
"ENSG00000131094";"C1QL1";"complement C1q like 1";218,502184834493
"ENSG00000204381";"LAYN";"layilin";218,326520338867
"ENSG00000136603";"SKIL";"SKI like proto-oncogene";217,552385553424
"ENSG00000151883";"PARP8";"poly(ADP-ribose) polymerase family member 8";217,523521356052
"ENSG00000152377";"SPOCK1";"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1";217,133636301799
"ENSG00000182195";"LDOC1";"LDOC1 regulator of NFKB signaling";216,093179806253
"ENSG00000122694";"GLIPR2";"GLI pathogenesis related 2";215,275732741634
"ENSG00000144642";"RBMS3";"RNA binding motif single stranded interacting protein 3";214,998596599453
"ENSG00000290923";"PGM5P2";"phosphoglucomutase 5 pseudogene 2";213,806896982529
"ENSG00000064393";"HIPK2";"homeodomain interacting protein kinase 2";213,545120171782
"ENSG00000071575";"TRIB2";"tribbles pseudokinase 2";213,475061699696
"ENSG00000197467";"COL13A1";"collagen type XIII alpha 1 chain";212,99414441955
"ENSG00000138678";"GPAT3";"glycerol-3-phosphate acyltransferase 3";211,087006693755
"ENSG00000102781";"KATNAL1";"katanin catalytic subunit A1 like 1";210,778733511114
"ENSG00000158125";"XDH";"xanthine dehydrogenase";210,693116625742
"ENSG00000146555";"SDK1";"sidekick cell adhesion molecule 1";210,072789962976
"ENSG00000180537";"RNF182";"ring finger protein 182";209,132517825512
"ENSG00000083720";"OXCT1";"3-oxoacid CoA-transferase 1";207,252508618743
"ENSG00000167889";"MGAT5B";"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B";206,981979600486
"ENSG00000144681";"STAC";"SH3 and cysteine rich domain";206,972724616217
"ENSG00000159433";"STARD9";"StAR related lipid transfer domain containing 9";206,557852904924
"ENSG00000183963";"SMTN";"smoothelin";203,88845798394
"ENSG00000069275";"NUCKS1";"nuclear casein kinase and cyclin dependent kinase substrate 1";203,614273356325
"ENSG00000137941";"TTLL7";"tubulin tyrosine ligase like 7";202,380719440752
"ENSG00000185904";"LINC00839";"long intergenic non-protein coding RNA 839";200,940356889277
"ENSG00000113356";"POLR3G";"RNA polymerase III subunit G";200,78740717877
"ENSG00000138650";"PCDH10";"protocadherin 10";198,403483336327
"ENSG00000154928";"EPHB1";"EPH receptor B1";198,128380424088
"ENSG00000010404";"IDS";"iduronate 2-sulfatase";197,807558836626
"ENSG00000181751";"MACIR";"macrophage immunometabolism regulator";196,786690417565
"ENSG00000103647";"CORO2B";"coronin 2B";195,947149748278
"ENSG00000133687";"TMTC1";"transmembrane O-mannosyltransferase targeting cadherins 1";194,589312290933
"ENSG00000109685";"NSD2";"nuclear receptor binding SET domain protein 2";193,855812984614
"ENSG00000058668";"ATP2B4";"ATPase plasma membrane Ca2+ transporting 4";192,946175471098
"ENSG00000124831";"LRRFIP1";"LRR binding FLII interacting protein 1";191,728894143074
"ENSG00000102181";"CD99L2";"CD99 molecule like 2";190,877258097567
"ENSG00000150764";"DIXDC1";"DIX domain containing 1";190,606616118
"ENSG00000145284";"SCD5";"stearoyl-CoA desaturase 5";190,078722122562
"ENSG00000124813";"RUNX2";"RUNX family transcription factor 2";189,931100152257
"ENSG00000144810";"COL8A1";"collagen type VIII alpha 1 chain";189,909463166574
"ENSG00000031081";"ARHGAP31";"Rho GTPase activating protein 31";189,74041065686
"ENSG00000198753";"PLXNB3";"plexin B3";189,739286638235
"ENSG00000176165";"FOXG1";"forkhead box G1";189,235118095572
"ENSG00000138134";"STAMBPL1";"STAM binding protein like 1";188,681142902334
"ENSG00000205413";"SAMD9";"sterile alpha motif domain containing 9";188,248344692319
"ENSG00000130720";"FIBCD1";"fibrinogen C domain containing 1";187,142567730818
"ENSG00000118257";"NRP2";"neuropilin 2";186,285460556586
"ENSG00000197646";"PDCD1LG2";"programmed cell death 1 ligand 2";186,101338106389
"ENSG00000106571";"GLI3";"GLI family zinc finger 3";185,474440519619
"ENSG00000135362";"PRR5L";"proline rich 5 like";184,597942436739
"ENSG00000255248";"MIR100HG";"mir-100-let-7a-2-mir-125b-1 cluster host gene";183,42699278017
"ENSG00000117069";"ST6GALNAC5";"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5";183,265760789499
"ENSG00000143341";"HMCN1";"hemicentin 1";183,036298914482
"ENSG00000198948";"MFAP3L";"microfibril associated protein 3 like";182,769444911733
"ENSG00000007372";"PAX6";"paired box 6";181,60070693605
"ENSG00000081803";"CADPS2";"calcium dependent secretion activator 2";181,199517787132
"ENSG00000001461";"NIPAL3";"NIPA like domain containing 3";180,405770274345
"ENSG00000111962";"UST";"uronyl 2-sulfotransferase";180,039144161596
"ENSG00000065802";"ASB1";"ankyrin repeat and SOCS box containing 1";179,893476581466
