"Category";"GO_ID";"Description";"Gene_Ratio";"Bg_Ratio";"pvalue";"padj";"gene_ID";"gene_name";"count"
"MF";"GO:0004435";"phosphatidylinositol phospholipase C activity";"12/2983";"26/18389";0,000333312144953094;0,0342029539513406;"23007/5334/5335/9651/5331/1909/81544/113026/624/1128/5333/5336";"PLCH1/PLCL1/PLCG1/PLCH2/PLCB3/EDNRA/GDPD5/PLCD3/BDKRB2/CHRM1/PLCD1/PLCG2";12
"MF";"GO:0004620";"phospholipase activity";"32/2983";"109/18389";0,000411420947690201;0,0392025388727663;"51573/8228/11313/80339/63874/26090/79153/23646/23007/5334/79887/5335/58986/375775/27293/9651/5331/1909/81544/113026/200879/374569/624/1128/255189/201164/140701/8398/5407/5333/5336/7920";"GDE1/PNPLA4/LYPLA2/PNPLA3/ABHD4/ABHD12/GDPD3/PLD3/PLCH1/PLCL1/PLBD1/PLCG1/TMEM8A/PNPLA7/SMPDL3B/PLCH2/PLCB3/EDNRA/GDPD5/PLCD3/LIPH/ASPG/BDKRB2/CHRM1/PLA2G4F/PLD6/ABHD16B/PLA2G6/PNLIPRP1/PLCD1/PLCG2/ABHD16A";32
"MF";"GO:0016405";"CoA-ligase activity";"12/2983";"27/18389";0,000511875977838008;0,0425999559535391;"65985/10998/28965/2181/55902/11001/11000/2180/23181/80221/10999/197322";"AACS/SLC27A5/SLC27A6/ACSL3/ACSS2/SLC27A2/SLC27A3/ACSL1/DIP2A/ACSF2/SLC27A4/ACSF3";12
"MF";"GO:0005017";"platelet-derived growth factor receptor activity";"18/2983";"50/18389";0,00054287799940792;0,0425999559535391;"2324/2263/2261/5157/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/PDGFRL/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";18
"MF";"GO:0005019";"platelet-derived growth factor beta-receptor activity";"18/2983";"50/18389";0,00054287799940792;0,0425999559535391;"2324/2263/2261/5157/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/PDGFRL/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";18
"MF";"GO:0015453";"oxidoreduction-driven active transmembrane transporter activity";"22/2983";"67/18389";0,000608048305225607;0,044455704517177;"4708/4717/4728/1327/1349/1329/4716/4715/4723/284613/1351/1537/4707/29796/4700/4541/4513/4519/4512/4537/4538/4514";"NDUFB2/NDUFC1/NDUFS8/COX4I1/COX7B/COX5B/NDUFB10/NDUFB9/NDUFV1/CYB561D1/COX8A/CYC1/NDUFB1/UQCR10/NDUFA6/ND6/COX2/CYTB/COX1/ND3/ND4/COX3";22
"MF";"GO:0022836";"gated channel activity";"74/2983";"318/18389";0,0006426687388147;0,044455704517177;"9254/3755/57101/3784/3757/55283/29850/3785/27092/2568/9424/610/8911/778/3750/9780/79838/2906/79073/41/59341/6337/116444/9132/1143/3746/27112/54795/3748/5025/23416/3775/1144/10021/11322/94015/59283/8001/357/776/55799/2905/6512/3754/2899/8645/57156/783/784/147798/147138/6338/170850/140738/1184/3752/2902/26251/2567/2894/90134/338440/3767/2563/22953/51463/6261/8912/7442/1146/1259/728215/9311/441027";"CACNA2D2/KCNG1/ANO2/KCNQ1/KCNH2/MCOLN3/TRPM5/KCNQ2/CACNG4/GABRP/KCNK6/HCN2/CACNA1I/CACNA1F/KCND1/PIEZO1/TMC5/GRIN2D/TMEM109/ASIC1/TRPV4/SCNN1A/GRIN3B/KCNQ4/CHRNB4/KCNC1/FAM155B/TRPM4/KCNC3/P2RX4/KCNH3/KCNK1/CHRND/HCN4/TMC6/TTYH2/CACNG8/GLRA3/SHROOM2/CACNA1D/CACNA2D3/GRIN2C/SLC1A7/KCNF1/GRIK3/KCNK5/TMEM63C/CACNB2/CACNB3/TMC4/TMC8/SCNN1B/KCNG3/TMEM37/CLCN5/KCND3/GRIN1/KCNG2/GABRG3/GRID1/KCNH7/ANO9/KCNJ11/GABRD/P2RX2/GPR89B/RYR1/CACNA1H/TRPV1/CHRNG/CNGA1/FAM155A/ASIC3/TMEM150C";74
"MF";"GO:0098631";"cell adhesion mediator activity";"24/2983";"76/18389";0,000666502316599355;0,044455704517177;"55971/57549/4897/1832/9124/5818/3875/4072/10298/4814/1824/84665/90952/6282/29091/133418/1826/5499/3728/57453/284359/11187/342035/4059";"BAIAP2L1/IGSF9/NRCAM/DSP/PDLIM1/NECTIN1/KRT18/EPCAM/PAK4/NINJ1/DSC2/MYPN/ESAM/S100A11/STXBP6/EMB/DSCAM/PPP1CA/JUP/DSCAML1/IZUMO1/PKP3/GLDN/BCAM";24
"MF";"GO:0005272";"sodium channel activity";"18/2983";"51/18389";0,000713214466599139;0,0446346327431465;"6329/55283/29850/83959/610/41/6337/54795/3775/10021/357/2899/162514/6338/2902/6331/1259/9311";"SCN4A/MCOLN3/TRPM5/SLC4A11/HCN2/ASIC1/SCNN1A/TRPM4/KCNK1/HCN4/SHROOM2/GRIK3/TRPV3/SCNN1B/GRIN1/SCN5A/CNGA1/ASIC3";18
"MF";"GO:0005262";"calcium channel activity";"36/2983";"131/18389";0,000742488464846582;0,0446346327431465;"9254/55283/9187/27092/5663/8911/778/2906/59341/116444/140803/27112/54795/10343/5025/59283/116337/776/55799/2899/783/114780/784/162514/140738/93129/2902/2907/57419/338440/6261/8912/7442/1259/728215/84876";"CACNA2D2/MCOLN3/SLC24A1/CACNG4/PSEN1/CACNA1I/CACNA1F/GRIN2D/TRPV4/GRIN3B/TRPM6/FAM155B/TRPM4/PKDREJ/P2RX4/CACNG8/PANX3/CACNA1D/CACNA2D3/GRIK3/CACNB2/PKD1L2/CACNB3/TRPV3/TMEM37/ORAI3/GRIN1/GRINA/SLC24A3/ANO9/RYR1/CACNA1H/TRPV1/CNGA1/FAM155A/ORAI1";36
"MF";"GO:0098641";"cadherin binding involved in cell-cell adhesion";"9/2983";"18/18389";0,000917998939599273;0,0446346327431465;"55971/9124/3875/4072/10298/6282/29091/5499/11187";"BAIAP2L1/PDLIM1/KRT18/EPCAM/PAK4/S100A11/STXBP6/PPP1CA/PKP3";9
"MF";"GO:0015085";"calcium ion transmembrane transporter activity";"39/2983";"147/18389";0,000964042930599385;0,0446346327431465;"9254/55283/9914/489/9187/27092/5663/8911/778/2906/59341/116444/140803/27112/54795/10343/5025/59283/116337/776/55799/2899/783/114780/784/162514/140738/93129/2902/2907/57419/338440/6261/487/8912/7442/1259/728215/84876";"CACNA2D2/MCOLN3/ATP2C2/ATP2A3/SLC24A1/CACNG4/PSEN1/CACNA1I/CACNA1F/GRIN2D/TRPV4/GRIN3B/TRPM6/FAM155B/TRPM4/PKDREJ/P2RX4/CACNG8/PANX3/CACNA1D/CACNA2D3/GRIK3/CACNB2/PKD1L2/CACNB3/TRPV3/TMEM37/ORAI3/GRIN1/GRINA/SLC24A3/ANO9/RYR1/ATP2A1/CACNA1H/TRPV1/CNGA1/FAM155A/ORAI1";39
"MF";"GO:0019199";"transmembrane receptor protein kinase activity";"24/2983";"78/18389";0,00100677835691541;0,0446346327431465;"2324/2263/2261/5157/2051/1949/2043/91/658/3480/2064/1944/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780/1945";"FLT4/FGFR2/FGFR3/PDGFRL/EPHB6/EFNB3/EPHA4/ACVR1B/BMPR1B/IGF1R/ERBB2/EFNA3/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1/EFNA4";24
"MF";"GO:0004467";"long-chain fatty acid-CoA ligase activity";"8/2983";"15/18389";0,00103983231167269;0,0446346327431465;"10998/28965/2181/11001/11000/2180/80221/10999";"SLC27A5/SLC27A6/ACSL3/SLC27A2/SLC27A3/ACSL1/ACSF2/SLC27A4";8
"MF";"GO:0004629";"phospholipase C activity";"12/2983";"29/18389";0,00111313418009108;0,0446346327431465;"23007/5334/5335/9651/5331/1909/81544/113026/624/1128/5333/5336";"PLCH1/PLCL1/PLCG1/PLCH2/PLCB3/EDNRA/GDPD5/PLCD3/BDKRB2/CHRM1/PLCD1/PLCG2";12
"MF";"GO:0005004";"GPI-linked ephrin receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
"MF";"GO:0005008";"hepatocyte growth factor receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
"MF";"GO:0005009";"insulin receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
"MF";"GO:0005011";"macrophage colony-stimulating factor receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
"MF";"GO:0005018";"platelet-derived growth factor alpha-receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
"MF";"GO:0005020";"stem cell factor receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
"MF";"GO:0008288";"boss receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
"MF";"GO:0036332";"placental growth factor receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
"MF";"GO:0038062";"protein tyrosine kinase collagen receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
"MF";"GO:0060175";"brain-derived neurotrophic factor receptor activity";"17/2983";"49/18389";0,00123799206259102;0,0446346327431465;"2324/2263/2261/2043/3480/2064/2041/10461/2264/4486/5979/4920/2066/2049/284656/2050/780";"FLT4/FGFR2/FGFR3/EPHA4/IGF1R/ERBB2/EPHA1/MERTK/FGFR4/MST1R/RET/ROR2/ERBB4/EPHB3/EPHA10/EPHB4/DDR1";17
