"NAME";"GENE_SYMBOL";"GENE_TITLE";"SCORE"
"ENSG00000079215";"SLC1A3";"solute carrier family 1 member 3";406,834123196922
"ENSG00000111817";"DSE";"dermatan sulfate epimerase";401,338820459703
"ENSG00000038427";"VCAN";"versican";400,714814728484
"ENSG00000198756";"COLGALT2";"collagen beta(1-O)galactosyltransferase 2";396,89357746011
"ENSG00000022267";"FHL1";"four and a half LIM domains 1";390,585404153953
"ENSG00000134954";"ETS1";"ETS proto-oncogene 1, transcription factor";389,646491050866
"ENSG00000171867";"PRNP";"prion protein (Kanno blood group)";388,232489378988
"ENSG00000197603";"CPLANE1";"ciliogenesis and planar polarity effector complex subunit 1";387,641148385394
"ENSG00000135272";"MDFIC";"MyoD family inhibitor domain containing";386,86123693259
"ENSG00000076513";"ANKRD13A";"ankyrin repeat domain 13A";383,434262336965
"ENSG00000018408";"WWTR1";"WW domain containing transcription regulator 1";378,534883246148
"ENSG00000144810";"COL8A1";"collagen type VIII alpha 1 chain";375,642321525888
"ENSG00000023608";"SNAPC1";"small nuclear RNA activating complex polypeptide 1";375,36890781111
"ENSG00000152492";"CCDC50";"coiled-coil domain containing 50";374,537731982959
"ENSG00000118263";"KLF7";"KLF transcription factor 7";373,528159936446
"ENSG00000166073";"GPR176";"G protein-coupled receptor 176";372,715702764883
"ENSG00000125430";"HS3ST3B1";"heparan sulfate-glucosamine 3-sulfotransferase 3B1";370,729628686914
"ENSG00000105928";"GSDME";"gasdermin E";369,125625722979
"ENSG00000129116";"PALLD";"palladin, cytoskeletal associated protein";368,98858154997
"ENSG00000005884";"ITGA3";"integrin subunit alpha 3";368,10781958114
"ENSG00000129226";"CD68";"CD68 molecule";367,12759690156
"ENSG00000159167";"STC1";"stanniocalcin 1";365,98817945889
"ENSG00000135111";"TBX3";"T-box transcription factor 3";365,849041813081
"ENSG00000067082";"KLF6";"KLF transcription factor 6";365,503309243557
"ENSG00000151835";"SACS";"sacsin molecular chaperone";361,765883465414
"ENSG00000082397";"EPB41L3";"erythrocyte membrane protein band 4.1 like 3";360,83726601947
"ENSG00000117525";"F3";"coagulation factor III, tissue factor";360,229607191767
"ENSG00000153551";"CMTM7";"CKLF like MARVEL transmembrane domain containing 7";357,707163809473
"ENSG00000291075";"FRG1HP";"FSHD region gene 1 family member H, pseudogene";357,316801087966
"ENSG00000231290";"APCDD1L-DT";"APCDD1L divergent transcript";357,008533017567
"ENSG00000109805";"NCAPG";"non-SMC condensin I complex subunit G";356,98029576447
"ENSG00000008311";"AASS";"aminoadipate-semialdehyde synthase";356,590935262177
"ENSG00000164692";"COL1A2";"collagen type I alpha 2 chain";355,654112856681
"ENSG00000083720";"OXCT1";"3-oxoacid CoA-transferase 1";354,864688059101
"ENSG00000162409";"PRKAA2";"protein kinase AMP-activated catalytic subunit alpha 2";353,33078587617
"ENSG00000152495";"CAMK4";"calcium/calmodulin dependent protein kinase IV";352,316920719604
"ENSG00000175745";"NR2F1";"nuclear receptor subfamily 2 group F member 1";349,383429765542
"ENSG00000166479";"TMX3";"thioredoxin related transmembrane protein 3";348,721152990794
"ENSG00000116962";"NID1";"nidogen 1";346,370930319578
"ENSG00000023909";"GCLM";"glutamate-cysteine ligase modifier subunit";346,163148979943
"ENSG00000087494";"PTHLH";"parathyroid hormone like hormone";345,662263286118
"ENSG00000166250";"CLMP";"CXADR like membrane protein";340,932851910987
"ENSG00000103647";"CORO2B";"coronin 2B";339,392007471622
"ENSG00000166173";"LARP6";"La ribonucleoprotein 6, translational regulator";336,917941494447
"ENSG00000183087";"GAS6";"growth arrest specific 6";336,421652123052
"ENSG00000143147";"GPR161";"G protein-coupled receptor 161";336,262723793008
"ENSG00000108106";"UBE2S";"ubiquitin conjugating enzyme E2 S";336,151363744665
"ENSG00000163281";"GNPDA2";"glucosamine-6-phosphate deaminase 2";335,107066747924
"ENSG00000196628";"TCF4";"transcription factor 4";334,833948796252
"ENSG00000114251";"WNT5A";"Wnt family member 5A";334,549678832829
"ENSG00000134352";"IL6ST";"interleukin 6 cytokine family signal transducer";334,396618904653
"ENSG00000122641";"INHBA";"inhibin subunit beta A";334,111981044271
"ENSG00000180667";"YOD1";"YOD1 deubiquitinase";333,686360940223
"ENSG00000102024";"PLS3";"plastin 3";333,528802420429
"ENSG00000075340";"ADD2";"adducin 2";331,41789209451
"ENSG00000119681";"LTBP2";"latent transforming growth factor beta binding protein 2";331,081764829886
"ENSG00000140262";"TCF12";"transcription factor 12";330,848682922193
"ENSG00000136231";"IGF2BP3";"insulin like growth factor 2 mRNA binding protein 3";329,408475599777
"ENSG00000164949";"GEM";"GTP binding protein overexpressed in skeletal muscle";327,681231602177
"ENSG00000123496";"IL13RA2";"interleukin 13 receptor subunit alpha 2";325,010920153532
"ENSG00000142871";"CCN1";"cellular communication network factor 1";322,731840979691
"ENSG00000058668";"ATP2B4";"ATPase plasma membrane Ca2+ transporting 4";322,26171255898
"ENSG00000091656";"ZFHX4";"zinc finger homeobox 4";320,930083138722
"ENSG00000188641";"DPYD";"dihydropyrimidine dehydrogenase";319,983890990169
"ENSG00000143013";"LMO4";"LIM domain only 4";319,715712946249
"ENSG00000104332";"SFRP1";"secreted frizzled related protein 1";319,23789739995
"ENSG00000102038";"SMARCA1";"SNF2 related chromatin remodeling ATPase 1";317,798215198665
"ENSG00000117114";"ADGRL2";"adhesion G protein-coupled receptor L2";316,821628238276
"ENSG00000128595";"CALU";"calumenin";316,819729260913
"ENSG00000242265";"PEG10";"paternally expressed 10";314,5912904194
"ENSG00000197343";"ZNF655";"zinc finger protein 655";314,137684722698
"ENSG00000112276";"POPDC1";"popeye domain cAMP effector 1";311,235397742949
"ENSG00000102531";"FNDC3A";"fibronectin type III domain containing 3A";310,511058211079
"ENSG00000139174";"PRICKLE1";"prickle planar cell polarity protein 1";309,090718837692
"ENSG00000163017";"ACTG2";"actin gamma 2, smooth muscle";308,591193796036
"ENSG00000166401";"SERPINB8";"serpin family B member 8";305,65932280821
"ENSG00000152952";"PLOD2";"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2";305,535613540608
"ENSG00000150093";"ITGB1";"integrin subunit beta 1";303,041336255919
"ENSG00000159433";"STARD9";"StAR related lipid transfer domain containing 9";301,992011916431
"ENSG00000144583";"MARCHF4";"membrane associated ring-CH-type finger 4";299,976436845906
"ENSG00000168994";"PXDC1";"PX domain containing 1";298,702281514507
"ENSG00000198768";"APCDD1L";"APC down-regulated 1 like";298,340574884805
"ENSG00000128578";"STRIP2";"striatin interacting protein 2";296,774992702543
"ENSG00000184371";"CSF1";"colony stimulating factor 1";296,720443728246
"ENSG00000100345";"MYH9";"myosin heavy chain 9";296,391735893077
"ENSG00000170989";"S1PR1";"sphingosine-1-phosphate receptor 1";296,184388107844
"ENSG00000196549";"MME";"membrane metalloendopeptidase";294,524559633261
"ENSG00000147065";"MSN";"moesin";293,876899118102
"ENSG00000138675";"FGF5";"fibroblast growth factor 5";293,867250257342
"ENSG00000154734";"ADAMTS1";"ADAM metallopeptidase with thrombospondin type 1 motif 1";293,34595713592
"ENSG00000112655";"PTK7";"protein tyrosine kinase 7 (inactive)";292,157539304049
"ENSG00000158321";"AUTS2";"activator of transcription and developmental regulator AUTS2";291,959545647295
"ENSG00000245526";"MIR9-2HG";"MIR9-2 host gene";291,794757600576
"ENSG00000117152";"RGS4";"regulator of G protein signaling 4";289,104967379923
"ENSG00000110330";"BIRC2";"baculoviral IAP repeat containing 2";288,075030156691
"ENSG00000150764";"DIXDC1";"DIX domain containing 1";287,853580769941
"ENSG00000116871";"MAP7D1";"MAP7 domain containing 1";287,793981658916
"ENSG00000140682";"TGFB1I1";"transforming growth factor beta 1 induced transcript 1";287,64546181865
"ENSG00000081087";"OSTM1";"osteoclastogenesis associated transmembrane protein 1";286,523710265787
"ENSG00000184486";"POU3F2";"POU class 3 homeobox 2";286,095752659364
"ENSG00000116141";"MARK1";"microtubule affinity regulating kinase 1";284,556437767973
"ENSG00000031691";"CENPQ";"centromere protein Q";284,262892780521
"ENSG00000111145";"ELK3";"ETS transcription factor ELK3";284,122367886533
"ENSG00000187678";"SPRY4";"sprouty RTK signaling antagonist 4";282,145402597077
"ENSG00000174099";"MSRB3";"methionine sulfoxide reductase B3";280,511328278676
"ENSG00000134668";"SPOCD1";"SPOC domain containing 1";280,408882927548
"ENSG00000111348";"ARHGDIB";"Rho GDP dissociation inhibitor beta";280,318054768918
"ENSG00000137955";"RABGGTB";"Rab geranylgeranyltransferase subunit beta";279,907350853267
"ENSG00000011426";"ANLN";"anillin, actin binding protein";279,707218413313
"ENSG00000182168";"UNC5C";"unc-5 netrin receptor C";278,135954782125
"ENSG00000024526";"DEPDC1";"DEP domain containing 1";277,807889675254
"ENSG00000026508";"CD44";"CD44 molecule (IN blood group)";277,2768386488
"ENSG00000232677";"LINC00665";"long intergenic non-protein coding RNA 665";274,455385092723
"ENSG00000038382";"TRIO";"trio Rho guanine nucleotide exchange factor";272,411012253321
"ENSG00000007372";"PAX6";"paired box 6";271,086722043351
"ENSG00000171608";"PIK3CD";"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta";270,402579162204
"ENSG00000156103";"MMP16";"matrix metallopeptidase 16";269,854660238674
"ENSG00000080200";"CRYBG3";"crystallin beta-gamma domain containing 3";269,769941825855
"ENSG00000105137";"SYDE1";"synapse defective Rho GTPase homolog 1";268,134992760784
"ENSG00000026025";"VIM";"vimentin";266,409537980792
"ENSG00000087245";"MMP2";"matrix metallopeptidase 2";262,587688679784
"ENSG00000119865";"CNRIP1";"cannabinoid receptor interacting protein 1";262,333032081045
"ENSG00000110031";"LPXN";"leupaxin";262,19127706792
"ENSG00000075426";"FOSL2";"FOS like 2, AP-1 transcription factor subunit";261,032973621341
"ENSG00000114374";"USP9Y";"ubiquitin specific peptidase 9 Y-linked";260,901255219777
"ENSG00000171016";"PYGO1";"pygopus family PHD finger 1";259,893159564395
"ENSG00000143753";"DEGS1";"delta 4-desaturase, sphingolipid 1";258,428006234236
"ENSG00000148468";"FAM171A1";"family with sequence similarity 171 member A1";257,466341597017
"ENSG00000145242";"EPHA5";"EPH receptor A5";257,353129784523
"ENSG00000183696";"UPP1";"uridine phosphorylase 1";256,891380658927
"ENSG00000143641";"GALNT2";"polypeptide N-acetylgalactosaminyltransferase 2";256,644328994129
"ENSG00000175137";"SH3BP5L";"SH3 binding domain protein 5 like";256,367492400544
"ENSG00000146373";"RNF217";"ring finger protein 217";255,802071691744
"ENSG00000164086";"DUSP7";"dual specificity phosphatase 7";255,075753073421
"ENSG00000153904";"DDAH1";"dimethylarginine dimethylaminohydrolase 1";254,475509881688
"ENSG00000158125";"XDH";"xanthine dehydrogenase";254,100144608352
"ENSG00000183098";"GPC6";"glypican 6";254,001344049887
"ENSG00000075213";"SEMA3A";"semaphorin 3A";253,075554012226
"ENSG00000162458";"FBLIM1";"filamin binding LIM protein 1";251,683258800197
"ENSG00000132718";"SYT11";"synaptotagmin 11";251,247466922231
"ENSG00000122591";"HYCC1";"hyccin PI4KA lipid kinase complex subunit 1";251,107489361278
"ENSG00000079931";"MOXD1";"monooxygenase DBH like 1";251,082021545555
"ENSG00000149571";"KIRREL3";"kirre like nephrin family adhesion molecule 3";250,150113962521
"ENSG00000150625";"GPM6A";"glycoprotein M6A";249,257824165674
"ENSG00000185070";"FLRT2";"fibronectin leucine rich transmembrane protein 2";249,203054687227
"ENSG00000130821";"SLC6A8";"solute carrier family 6 member 8";247,644520070962
"ENSG00000154175";"ABI3BP";"ABI family member 3 binding protein";247,422572205143
"ENSG00000074590";"NUAK1";"NUAK family kinase 1";245,397593081643
"ENSG00000117500";"TMED5";"transmembrane p24 trafficking protein 5";245,263670821598
"ENSG00000205413";"SAMD9";"sterile alpha motif domain containing 9";244,592642475383
"ENSG00000097033";"SH3GLB1";"SH3 domain containing GRB2 like, endophilin B1";244,3064638521
"ENSG00000177707";"NECTIN3";"nectin cell adhesion molecule 3";243,439211755281
"ENSG00000105894";"PTN";"pleiotrophin";243,33571114822
"ENSG00000035403";"VCL";"vinculin";242,770085887393
"ENSG00000149294";"NCAM1";"neural cell adhesion molecule 1";242,313784566929
"ENSG00000126016";"AMOT";"angiomotin";241,972185031635
"ENSG00000179431";"FJX1";"four-jointed box kinase 1";241,942398131793
"ENSG00000167081";"PBX3";"PBX homeobox 3";241,597320057513
"ENSG00000153071";"DAB2";"DAB adaptor protein 2";240,983095971388
"ENSG00000173068";"BNC2";"basonuclin zinc finger protein 2";240,687088141686
"ENSG00000109099";"PMP22";"peripheral myelin protein 22";239,527412276036
"ENSG00000150782";"IL18";"interleukin 18";238,734405168589
"ENSG00000136068";"FLNB";"filamin B";238,31788710087
"ENSG00000140391";"TSPAN3";"tetraspanin 3";236,278258811269
"ENSG00000039560";"RAI14";"retinoic acid induced 14";236,150856411574
"ENSG00000149269";"PAK1";"p21 (RAC1) activated kinase 1";234,610364846119
"ENSG00000180537";"RNF182";"ring finger protein 182";233,113763437348
"ENSG00000197646";"PDCD1LG2";"programmed cell death 1 ligand 2";232,844562678268
"ENSG00000105810";"CDK6";"cyclin dependent kinase 6";232,308485109521
"ENSG00000158859";"ADAMTS4";"ADAM metallopeptidase with thrombospondin type 1 motif 4";230,992206379965
"ENSG00000154928";"EPHB1";"EPH receptor B1";230,883069501033
"ENSG00000131018";"SYNE1";"spectrin repeat containing nuclear envelope protein 1";230,821525857111
"ENSG00000185222";"TCEAL9";"transcription elongation factor A like 9";230,383386436419
"ENSG00000076356";"PLXNA2";"plexin A2";229,898754828873
"ENSG00000173726";"TOMM20";"translocase of outer mitochondrial membrane 20";228,393089335562
"ENSG00000204381";"LAYN";"layilin";228,264497079386
"ENSG00000137076";"TLN1";"talin 1";227,781014883414
"ENSG00000102781";"KATNAL1";"katanin catalytic subunit A1 like 1";225,658638960954
"ENSG00000085117";"CD82";"CD82 molecule";224,822422769911
"ENSG00000131094";"C1QL1";"complement C1q like 1";224,44458030311
"ENSG00000114270";"COL7A1";"collagen type VII alpha 1 chain";223,327115474934
"ENSG00000165801";"ARHGEF40";"Rho guanine nucleotide exchange factor 40";222,849951038191
"ENSG00000148926";"ADM";"adrenomedullin";222,764124026764
"ENSG00000138193";"PLCE1";"phospholipase C epsilon 1";222,538159452173
"ENSG00000083844";"ZNF264";"zinc finger protein 264";221,828980030379
