"NAME";"GENE_SYMBOL";"GENE_TITLE";"SCORE"
"ENSG00000143248";"RGS5";"regulator of G protein signaling 5";61,8315695428566
"ENSG00000078596";"ITM2A";"integral membrane protein 2A";61,8133472864431
"ENSG00000054803";"CBLN4";"cerebellin 4 precursor";61,6447947231491
"ENSG00000152954";"NRSN1";"neurensin 1";61,5538084743645
"ENSG00000175161";"CADM2";"cell adhesion molecule 2";61,5144655245624
"ENSG00000139767";"SRRM4";"serine/arginine repetitive matrix 4";60,8778087701557
"ENSG00000185149";"NPY2R";"neuropeptide Y receptor Y2";60,6488003608693
"ENSG00000189299";"FOXR2";"forkhead box R2";60,5670087415157
"ENSG00000144057";"ST6GAL2";"ST6 beta-galactoside alpha-2,6-sialyltransferase 2";60,5260056547466
"ENSG00000143340";"FAM163A";"family with sequence similarity 163 member A";59,9822989898715
"ENSG00000137558";"PI15";"peptidase inhibitor 15";59,0258365580914
"ENSG00000188488";"SERPINA5";"serpin family A member 5";58,6848365696944
"ENSG00000146858";"ZC3HAV1L";"ZC3HAV1 like";58,6062587399573
"ENSG00000258913";"LINC02691";"long intergenic non-protein coding RNA 2691";58,595967848813
"ENSG00000107984";"DKK1";"dickkopf WNT signaling pathway inhibitor 1";58,559495707088
"ENSG00000126947";"ARMCX1";"armadillo repeat containing X-linked 1";58,5067565285496
"ENSG00000105251";"SHD";"Src homology 2 domain containing transforming protein D";58,38473909787
"ENSG00000172403";"SYNPO2";"synaptopodin 2";58,3215643964538
"ENSG00000171094";"ALK";"ALK receptor tyrosine kinase";58,1889944364347
"ENSG00000182983";"ZNF662";"zinc finger protein 662";57,9209131777992
"ENSG00000075461";"CACNG4";"calcium voltage-gated channel auxiliary subunit gamma 4";57,729390130144
"ENSG00000198930";"CSAG1";"chondrosarcoma associated gene 1";57,5686655053615
"ENSG00000234224";"TMEM229A";"transmembrane protein 229A";57,5398262756314
"ENSG00000056291";"NPFFR2";"neuropeptide FF receptor 2";57,4607361932195
"ENSG00000168765";"GSTM4";"glutathione S-transferase mu 4";57,2582442197338
"ENSG00000183092";"BEGAIN";"brain enriched guanylate kinase associated";56,8570233482808
"ENSG00000113196";"HAND1";"heart and neural crest derivatives expressed 1";56,7659044468682
"ENSG00000167178";"ISLR2";"immunoglobulin superfamily containing leucine rich repeat 2";56,5013185892057
"ENSG00000196361";"ELAVL3";"ELAV like RNA binding protein 3";56,459426451242
"ENSG00000291108";"SEPTIN7P11";"septin 7 pseudogene 11";56,0207075069418
"ENSG00000245870";"LINC00682";"long intergenic non-protein coding RNA 682";55,7047176752056
"ENSG00000269416";"LINC01224";"long intergenic non-protein coding RNA 1224";55,6889174292991
"ENSG00000291130";"ZNF826P";"zinc finger protein 826, pseudogene";55,1467694456871
"ENSG00000165568";"AKR1E2";"aldo-keto reductase family 1 member E2";54,5386410248189
"ENSG00000204065";"TCEAL5";"transcription elongation factor A like 5";54,1308762104878
"ENSG00000144407";"PTH2R";"parathyroid hormone 2 receptor";54,1308762104878
"ENSG00000278970";"HEIH";"hepatocellular carcinoma up-regulated EZH2-associated long non-coding RNA";54,022690916337
"ENSG00000119714";"GPR68";"G protein-coupled receptor 68";54,0057815457162
"ENSG00000101542";"CDH20";"cadherin 20";53,6607401969157
"ENSG00000112559";"MDFI";"MyoD family inhibitor";53,1807588381032
"ENSG00000134115";"CNTN6";"contactin 6";53,1244308639707
"ENSG00000308499";"CCEPR";"cervical carcinoma expressed PCNA regulatory lncRNA";52,7656866720249
"ENSG00000129009";"ISLR";"immunoglobulin superfamily containing leucine rich repeat";52,4413208881471
"ENSG00000084453";"SLCO1A2";"solute carrier organic anion transporter family member 1A2";52,324773654499
"ENSG00000225206";"MIR137HG";"MIR137 host gene";52,1894038963821
"ENSG00000228203";"GRASLND";"glycosaminoglycan regulatory associated long non-coding RNA";52,0123819128279
"ENSG00000255650";"FAM222A-AS1";"FAM222A antisense RNA 1";51,8529779305986
"ENSG00000135144";"DTX1";"deltex E3 ubiquitin ligase 1";50,5090638801203
"ENSG00000235281";"LOC105376350";"uncharacterized LOC105376350";50,4895426833782
"ENSG00000099957";"P2RX6";"purinergic receptor P2X 6";50,4895426833782
"ENSG00000144834";"TAGLN3";"transgelin 3";50,360117811674
"ENSG00000175497";"DPP10";"dipeptidyl peptidase like 10";50,0212890610074
"ENSG00000185565";"LSAMP";"limbic system associated membrane protein";49,3971068413944
"ENSG00000142515";"KLK3";"kallikrein related peptidase 3";49,3230426743992
"ENSG00000250467";"PHOX2B-AS1";"PHOX2B antisense RNA 1";49,0333323275777
"ENSG00000152977";"ZIC1";"Zic family member 1";48,9446990666413
"ENSG00000086991";"NOX4";"NADPH oxidase 4";48,7397880766482
"ENSG00000226581";"LINC02848";"long intergenic non-protein coding RNA 2848";48,3512886054666
"ENSG00000123453";"SARDH";"sarcosine dehydrogenase";48,3444696431195
"ENSG00000137868";"STRA6";"signaling receptor and transporter of retinol STRA6";48,337190491135
"ENSG00000132465";"JCHAIN";"joining chain of multimeric IgA and IgM";48,2813367391575
"ENSG00000241684";"ADAMTS9-AS2";"ADAMTS9 antisense RNA 2";48,0484960603019
"ENSG00000087245";"MMP2";"matrix metallopeptidase 2";47,7181969187157
"ENSG00000146938";"NLGN4X";"neuroligin 4 X-linked";47,5973812989016
"ENSG00000170396";"ZNF804A";"zinc finger protein 804A";47,5249654952726
"ENSG00000204442";"NALF1";"NALCN channel auxiliary factor 1";47,5211085716539
"ENSG00000165443";"PHYHIPL";"phytanoyl-CoA 2-hydroxylase interacting protein like";47,2155884415326
"ENSG00000132437";"DDC";"dopa decarboxylase";47,188742274442
"ENSG00000266524";"GDF10";"growth differentiation factor 10";47,0627788528041
"ENSG00000007062";"PROM1";"prominin 1";46,6432555935921
"ENSG00000205111";"CDKL4";"cyclin dependent kinase like 4";46,5675873418871
"ENSG00000248783";"LOC105374655";"uncharacterized LOC105374655";46,3157143694627
"ENSG00000241345";"LOC105375483";"uncharacterized LOC105375483";45,8268363747058
"ENSG00000255571";"MIR9-3HG";"MIR9-3 host gene";45,6693446468008
"ENSG00000174807";"CD248";"CD248 molecule";45,5661761299745
"ENSG00000189056";"RELN";"reelin";45,5207138932723
"ENSG00000272636";"DOC2B";"double C2 domain beta";44,8718471475616
"ENSG00000123610";"TNFAIP6";"TNF alpha induced protein 6";44,5160952436749
"ENSG00000172016";"REG3A";"regenerating family member 3 alpha";44,432534960382
"ENSG00000122012";"SV2C";"synaptic vesicle glycoprotein 2C";43,8696858417716
"ENSG00000110244";"APOA4";"apolipoprotein A4";43,4382337116416
"ENSG00000187678";"SPRY4";"sprouty RTK signaling antagonist 4";43,2426478461772
"ENSG00000162992";"NEUROD1";"neuronal differentiation 1";43,1466812235264
"ENSG00000290912";"LOC102723564";"E3 ubiquitin-protein ligase HERC2-like";43,0575108678083
"ENSG00000123329";"ARHGAP9";"Rho GTPase activating protein 9";42,967953671363
"ENSG00000203877";"RIPPLY2";"ripply transcriptional repressor 2";42,5512803521701
"ENSG00000235597";"LINC01102";"long intergenic non-protein coding RNA 1102";42,5512803521701
"ENSG00000245060";"LINC00847";"long intergenic non-protein coding RNA 847";42,5512803521701
"ENSG00000011465";"DCN";"decorin";42,45956017704
"ENSG00000178403";"NEUROG2";"neurogenin 2";42,4070049382537
"ENSG00000185904";"LINC00839";"long intergenic non-protein coding RNA 839";41,9617319204963
"ENSG00000089250";"NOS1";"nitric oxide synthase 1";41,8723924784183
"ENSG00000115386";"REG1A";"regenerating family member 1 alpha";41,7776139518093
"ENSG00000122254";"HS3ST2";"heparan sulfate-glucosamine 3-sulfotransferase 2";41,5045923106356
"ENSG00000164107";"HAND2";"heart and neural crest derivatives expressed 2";41,408266067973
"ENSG00000212916";"MAP10";"microtubule associated protein 10";41,2393188495523
"ENSG00000175832";"ETV4";"ETS variant transcription factor 4";41,0434574865315
"ENSG00000205086";"LINC02898";"long intergenic non-protein coding RNA 2898";41,0434574865315
"ENSG00000100336";"APOL4";"apolipoprotein L4";40,9448138481726
"ENSG00000084674";"APOB";"apolipoprotein B";40,616304048406
"ENSG00000255690";"TRIL";"TLR4 interactor with leucine rich repeats";40,4087891573117
"ENSG00000117971";"CHRNB4";"cholinergic receptor nicotinic beta 4 subunit";40,2955061248635
"ENSG00000105605";"CACNG7";"calcium voltage-gated channel auxiliary subunit gamma 7";40,287999743998
"ENSG00000268916";"CSAG3";"CSAG family member 3";40,1801797224732
"ENSG00000123496";"IL13RA2";"interleukin 13 receptor subunit alpha 2";40,0773121845904
"ENSG00000136872";"ALDOB";"aldolase, fructose-bisphosphate B";39,9506930777616
"ENSG00000089169";"RPH3A";"rabphilin 3A";39,6026256833485
"ENSG00000118733";"OLFM3";"olfactomedin 3";39,4176041284645
"ENSG00000170419";"VSTM2A";"V-set and transmembrane domain containing 2A";39,4176041284645
"ENSG00000146216";"TTBK1";"tau tubulin kinase 1";39,3904852764064
"ENSG00000091972";"CD200";"CD200 molecule";39,0317875202953
"ENSG00000272398";"CD24";"CD24 molecule";38,970958061274
"ENSG00000143196";"DPT";"dermatopontin";38,8136219381936
"ENSG00000143595";"AQP10";"aquaporin 10";38,3370851268585
"ENSG00000146013";"GFRA3";"GDNF family receptor alpha 3";38,3242416649398
"ENSG00000139329";"LUM";"lumican";38,3006445634355
"ENSG00000183850";"ZNF730";"zinc finger protein 730";38,2425972381466
"ENSG00000242593";"LOC102724577";"uncharacterized LOC102724577";38,2244648966582
"ENSG00000144583";"MARCHF4";"membrane associated ring-CH-type finger 4";38,1112006651748
"ENSG00000129990";"SYT5";"synaptotagmin 5";37,8827071454985
"ENSG00000184588";"PDE4B";"phosphodiesterase 4B";37,7185743302577
"ENSG00000133169";"BEX1";"brain expressed X-linked 1";37,4699906992035
"ENSG00000170891";"CYTL1";"cytokine like 1";37,2308492853429
"ENSG00000113721";"PDGFRB";"platelet derived growth factor receptor beta";37,203871688751
"ENSG00000257842";"NOVA1-DT";"NOVA1 divergent transcript";37,1118361693907
"ENSG00000128564";"VGF";"VGF nerve growth factor inducible";36,9417364371591
"ENSG00000251573";"LINC02106";"long intergenic non-protein coding RNA 2106";36,871619419096
"ENSG00000234944";"LINC02623";"long intergenic non-protein coding RNA 2623";36,871619419096
"ENSG00000163586";"FABP1";"fatty acid binding protein 1";36,871619419096
"ENSG00000116774";"OLFML3";"olfactomedin like 3";36,871619419096
"ENSG00000167751";"KLK2";"kallikrein related peptidase 2";36,8364634228115
"ENSG00000248874";"LINC02899";"long intergenic non-protein coding RNA 2899";36,8364634228115
"ENSG00000214652";"ZNF727";"zinc finger protein 727";36,7150890450039
"ENSG00000090402";"SI";"sucrase-isomaltase";36,7150890450039
"ENSG00000104903";"LYL1";"LYL1 basic helix-loop-helix family member";36,4700537623131
"ENSG00000137699";"TRIM29";"tripartite motif containing 29";36,1857282440661
"ENSG00000221866";"PLXNA4";"plexin A4";36,1221634120538
"ENSG00000105825";"TFPI2";"tissue factor pathway inhibitor 2";36,0703945587093
"ENSG00000106624";"AEBP1";"AE binding protein 1";36,0622807187769
"ENSG00000291012";"FLJ43315";"asparagine synthetase pseudogene";36,0602918507137
"ENSG00000167011";"NAT16";"N-acetyltransferase 16 (putative)";35,8069604757314
"ENSG00000162592";"CCDC27";"coiled-coil domain containing 27";35,3832123116086
"ENSG00000174482";"LINGO2";"leucine rich repeat and Ig domain containing 2";35,3121391048394
"ENSG00000283213";"LOC107984851";"collagen alpha-1(XVI) chain";35,2525260796863
"ENSG00000172572";"PDE3A";"phosphodiesterase 3A";35,1240243089639
"ENSG00000100979";"PLTP";"phospholipid transfer protein";35,0579524093484
"ENSG00000215070";"XRCC6P5";"X-ray repair cross complementing 6 pseudogene 5";34,950234456013
"ENSG00000186777";"ZNF732";"zinc finger protein 732";34,950234456013
"ENSG00000173208";"ABCD2";"ATP binding cassette subfamily D member 2";34,8269310863747
"ENSG00000236532";"LINC01695";"long intergenic non-protein coding RNA 1695";34,8166474657589
"ENSG00000259070";"LINC00639";"long intergenic non-protein coding RNA 639";34,6821239100751
"ENSG00000258422";"LOC646548";"ADAM metallopeptidase domain 20 pseudogene";34,5466490584283
"ENSG00000183570";"PCBP3";"poly(rC) binding protein 3";34,4074885933233
"ENSG00000167767";"KRT80";"keratin 80";34,3709447303546
"ENSG00000259218";"LINC00928";"long intergenic non-protein coding RNA 928";34,2333294212008
"ENSG00000196542";"SPTSSB";"serine palmitoyltransferase small subunit B";33,9600674995298
"ENSG00000187398";"LUZP2";"leucine zipper protein 2";33,9550834308081
"ENSG00000055118";"KCNH2";"potassium voltage-gated channel subfamily H member 2";33,9068410416958
"ENSG00000166482";"MFAP4";"microfibril associated protein 4";33,8386564828748
"ENSG00000290803";"JAKMIP1-DT";"JAKMIP1 divergent transcript";33,7740548530293
"ENSG00000016490";"CLCA1";"chloride channel accessory 1";33,489149334272
"ENSG00000090382";"LYZ";"lysozyme";33,489149334272
"ENSG00000251216";"LOC105377543";"uncharacterized LOC105377543";33,3450740004979
"ENSG00000102837";"OLFM4";"olfactomedin 4";33,3450740004979
"ENSG00000187323";"DCC";"DCC netrin 1 receptor";33,3450740004979
"ENSG00000248131";"LINC01194";"long intergenic non-protein coding RNA 1194";33,3450740004979
"ENSG00000179915";"NRXN1";"neurexin 1";33,3450740004979
"ENSG00000291185";"LOC105375980";"uncharacterized LOC105375980";33,011827957814
"ENSG00000143473";"KCNH1";"potassium voltage-gated channel subfamily H member 1";32,706055543637
"ENSG00000280989";"LINC00581";"long intergenic non-protein coding RNA 581";32,5652870981155
"ENSG00000122641";"INHBA";"inhibin subunit beta A";32,5311958994887
"ENSG00000187908";"DMBT1";"deleted in malignant brain tumors 1";32,522492401987
"ENSG00000146674";"IGFBP3";"insulin like growth factor binding protein 3";32,4437038334956
"ENSG00000118004";"COLEC11";"collectin subfamily member 11";32,0920084086213
"ENSG00000184347";"SLIT3";"slit guidance ligand 3";32,0676862881312
"ENSG00000013293";"SLC7A14";"solute carrier family 7 member 14";32,0643539824726
"ENSG00000127074";"RGS13";"regulator of G protein signaling 13";32,0643539824726
"ENSG00000198822";"GRM3";"glutamate metabotropic receptor 3";31,8649716234916
"ENSG00000125531";"FNDC11";"fibronectin type III domain containing 11";31,8649716234916
"ENSG00000006756";"ARSD";"arylsulfatase D";31,8623508362108
"ENSG00000010438";"PRSS3";"serine protease 3";31,8296439577432
"ENSG00000112164";"GLP1R";"glucagon like peptide 1 receptor";31,708175546907
"ENSG00000245067";"IGFBP7-AS1";"IGFBP7 antisense RNA 1";31,5500475420964
"ENSG00000006788";"MYH13";"myosin heavy chain 13";31,5500475420964
"ENSG00000100678";"SLC8A3";"solute carrier family 8 member A3";31,4079906959658
"ENSG00000144868";"TMEM108";"transmembrane protein 108";31,4071436775367
"ENSG00000184564";"SLITRK6";"SLIT and NTRK like family member 6";31,3905621090145
"ENSG00000072832";"CRMP1";"collapsin response mediator protein 1";31,2752772921264
"ENSG00000198400";"NTRK1";"neurotrophic receptor tyrosine kinase 1";31,2601521278225
"ENSG00000162426";"SLC45A1";"solute carrier family 45 member 1";31,2296929705651
"ENSG00000196581";"AJAP1";"adherens junctions associated protein 1";31,2296929705651
"ENSG00000173826";"KCNH6";"potassium voltage-gated channel subfamily H member 6";31,0674130397065
"ENSG00000277200";"CCDC92B";"coiled-coil domain containing 92B";30,858154271751
"ENSG00000130592";"LSP1";"lymphocyte specific protein 1";30,8575709044418
"ENSG00000179292";"TMEM151A";"transmembrane protein 151A";30,692110677712
"ENSG00000130813";"SHFL";"shiftless antiviral inhibitor of ribosomal frameshifting";30,692110677712
"ENSG00000171992";"SYNPO";"synaptopodin";30,5132513406187
"ENSG00000164106";"SCRG1";"stimulator of chondrogenesis 1";30,3806906965603
"ENSG00000134343";"ANO3";"anoctamin 3";30,3566577628248
"ENSG00000054356";"PTPRN";"protein tyrosine phosphatase receptor type N";30,3225077982142
"ENSG00000177182";"CLVS1";"clavesin 1";30,3092262351058
"ENSG00000156574";"NODAL";"nodal growth differentiation factor";30,3092262351058
"ENSG00000275713";"H2BC9";"H2B clustered histone 9";30,3092262351058
"ENSG00000172020";"GAP43";"growth associated protein 43";30,0929938496971
"ENSG00000162989";"KCNJ3";"potassium inwardly rectifying channel subfamily J member 3";29,9669326416765
"ENSG00000172000";"ZNF556";"zinc finger protein 556";29,9669326416765
"ENSG00000134323";"MYCN";"MYCN proto-oncogene, bHLH transcription factor";29,9578530580084
"ENSG00000180787";"ZFP3";"ZFP3 zinc finger protein";29,8673095250745
"ENSG00000186487";"MYT1L";"myelin transcription factor 1 like";29,807043395559
"ENSG00000144460";"NYAP2";"neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2";29,7933526496314
"ENSG00000248866";"USP46-DT";"USP46 divergent transcript";29,7933526496314
"ENSG00000151778";"SERP2";"stress associated endoplasmic reticulum protein family member 2";29,780433464829
"ENSG00000290868";"CSAG4";"CSAG family member 4 (pseudogene)";29,6181041153206
"ENSG00000122121";"XPNPEP2";"X-prolyl aminopeptidase 2";29,6181041153206
"ENSG00000163638";"ADAMTS9";"ADAM metallopeptidase with thrombospondin type 1 motif 9";29,4931864440947
"ENSG00000139318";"DUSP6";"dual specificity phosphatase 6";29,356803079286
"ENSG00000138080";"EMILIN1";"elastin microfibril interfacer 1";29,3300989551346
"ENSG00000116157";"GPX7";"glutathione peroxidase 7";29,3244376822506
"ENSG00000198910";"L1CAM";"L1 cell adhesion molecule";29,0175479189424
"ENSG00000155052";"CNTNAP5";"contactin associated protein family member 5";28,9501450078682
"ENSG00000153823";"PID1";"phosphotyrosine interaction domain containing 1";28,7982547155039
"ENSG00000205517";"RGL3";"ral guanine nucleotide dissociation stimulator like 3";28,5229376854361
"ENSG00000100095";"SEZ6L";"seizure related 6 homolog like";28,4684056958049
"ENSG00000135905";"DOCK10";"dedicator of cytokinesis 10";28,280323125679
"ENSG00000183837";"PNMA3";"PNMA family member 3";28,2379520178147
"ENSG00000260802";"SERTM2";"serine rich and transmembrane domain containing 2";28,2379520178147
"ENSG00000178233";"TMEM151B";"transmembrane protein 151B";27,8874628578813
"ENSG00000152910";"CNTNAP4";"contactin associated protein family member 4";27,854455926278
"ENSG00000153779";"TGIF2LX";"TGFB induced factor homeobox 2 like X-linked";27,854455926278
"ENSG00000117707";"PROX1";"prospero homeobox 1";27,7049742673359
"ENSG00000137142";"IGFBPL1";"insulin like growth factor binding protein like 1";27,662522076731
"ENSG00000131477";"RAMP2";"receptor activity modifying protein 2";27,6057995101736
"ENSG00000163827";"LRRC2";"leucine rich repeat containing 2";27,6057995101736
"ENSG00000140481";"CCDC33";"coiled-coil domain containing 33";27,549661993273
"ENSG00000100918";"REC8";"REC8 meiotic recombination protein";27,5206486822296
"ENSG00000066032";"CTNNA2";"catenin alpha 2";27,4759659537439
"ENSG00000101180";"HRH3";"histamine receptor H3";27,4083752039921
"ENSG00000183305";"MAGEA2B";"MAGE family member A2B";27,4083752039921
"ENSG00000128165";"ADM2";"adrenomedullin 2";27,4083752039921
"ENSG00000104112";"SCG3";"secretogranin III";27,3403575973873
"ENSG00000259439";"LINC01833";"long intergenic non-protein coding RNA 1833";27,0859621730804
"ENSG00000149043";"SYT8";"synaptotagmin 8";27,0068157677761
"ENSG00000102935";"ZNF423";"zinc finger protein 423";26,9729174291221
"ENSG00000079112";"CDH17";"cadherin 17";26,9511644959265
"ENSG00000109832";"DDX25";"DEAD-box helicase 25";26,9511644959265
"ENSG00000133256";"PDE6B";"phosphodiesterase 6B";26,8013880525775
"ENSG00000135083";"CCNJL";"cyclin J like";26,7608414979326
"ENSG00000265096";"C1QTNF1-AS1";"C1QTNF1 antisense RNA 1";26,7464985310159
"ENSG00000184524";"CEND1";"cell cycle exit and neuronal differentiation 1";26,5633619969456
"ENSG00000181072";"CHRM2";"cholinergic receptor muscarinic 2";26,5394313517306
"ENSG00000213366";"GSTM2";"glutathione S-transferase mu 2";26,1544103166682
"ENSG00000141665";"FBXO15";"F-box protein 15";26,1178341906993
"ENSG00000178187";"ZNF454";"zinc finger protein 454";26,1178341906993
"ENSG00000255248";"MIR100HG";"mir-100-let-7a-2-mir-125b-1 cluster host gene";26,1178341906993
"ENSG00000138823";"MTTP";"microsomal triglyceride transfer protein";26,1178341906993
"ENSG00000268606";"MAGEA2";"MAGE family member A2";26,0596956378539
"ENSG00000121577";"POPDC2";"popeye domain cAMP effector 2";25,9711356768776
"ENSG00000234409";"CCDC188";"coiled-coil domain containing 188";25,918181218433
"ENSG00000082684";"SEMA5B";"semaphorin 5B";25,8640576338284
"ENSG00000233515";"LINC01518";"long intergenic non-protein coding RNA 1518";25,8445716996662
"ENSG00000206557";"TRIM71";"tripartite motif containing 71";25,8445716996662
"ENSG00000185614";"INKA1";"inka box actin regulator 1";25,8445716996662
"ENSG00000182752";"PAPPA";"pappalysin 1";25,7689242125819
"ENSG00000102383";"ZDHHC15";"zinc finger DHHC-type palmitoyltransferase 15";25,6893307651653
"ENSG00000094755";"GABRP";"gamma-aminobutyric acid type A receptor subunit pi";25,6267659701974
"ENSG00000173702";"MUC13";"mucin 13, cell surface associated";25,6267659701974
"ENSG00000160013";"PTGIR";"prostaglandin I2 receptor";25,6267659701974
"ENSG00000146469";"VIP";"vasoactive intestinal peptide";25,6267659701974
"ENSG00000162733";"DDR2";"discoidin domain receptor tyrosine kinase 2";25,6257709044984
"ENSG00000041515";"MYO16";"myosin XVI";25,5787014140704
"ENSG00000244128";"LINC01322";"long intergenic non-protein coding RNA 1322";25,4062022356638
"ENSG00000179299";"NSUN7";"NOP2/Sun RNA methyltransferase family member 7";25,3877796608983
"ENSG00000268119";"LOC105372321";"uncharacterized LOC105372321";25,3230544670453
"ENSG00000236485";"LINC01945";"long intergenic non-protein coding RNA 1945";25,1828008062485
"ENSG00000160868";"CYP3A4";"cytochrome P450 family 3 subfamily A member 4";25,1828008062485
"ENSG00000167654";"ATCAY";"ATCAY kinesin light chain interacting caytaxin";25,152345129185
"ENSG00000153233";"PTPRR";"protein tyrosine phosphatase receptor type R";25,1162560701015
"ENSG00000225127";"LINC00237";"long intergenic non-protein coding RNA 237";25,0717128393066
"ENSG00000234423";"LINC01250";"long intergenic non-protein coding RNA 1250";24,94438365198
"ENSG00000144730";"IL17RD";"interleukin 17 receptor D";24,8372330931609
"ENSG00000225614";"ZNF469";"zinc finger protein 469";24,7681273460715
"ENSG00000132688";"NES";"nestin";24,6806850136819
"ENSG00000246379";"GNAO1-DT";"GNAO1 divergent transcript";24,6652281456823
"ENSG00000061337";"LZTS1";"leucine zipper tumor suppressor 1";24,6291008464907
"ENSG00000168453";"HR";"HR lysine demethylase and nuclear receptor corepressor";24,6227941587633
