"NAME";"GENE_SYMBOL";"GENE_TITLE";"SCORE"
"ENSG00000153956";"CACNA2D1";"calcium voltage-gated channel auxiliary subunit alpha2delta 1";87,6185006310146
"ENSG00000145934";"TENM2";"teneurin transmembrane protein 2";86,4244264021024
"ENSG00000064042";"LIMCH1";"LIM and calponin homology domains 1";86,2887850798217
"ENSG00000022267";"FHL1";"four and a half LIM domains 1";84,7174384074888
"ENSG00000075142";"SRI";"sorcin";83,7803197314203
"ENSG00000148948";"LRRC4C";"leucine rich repeat containing 4C";83,6406558574802
"ENSG00000074047";"GLI2";"GLI family zinc finger 2";83,4407959677562
"ENSG00000149294";"NCAM1";"neural cell adhesion molecule 1";82,5194148631227
"ENSG00000026025";"VIM";"vimentin";81,314679170748
"ENSG00000155495";"MAGEC1";"MAGE family member C1";80,8811229247056
"ENSG00000276399";"FLJ36000";"uncharacterized FLJ36000";80,6474392700976
"ENSG00000144681";"STAC";"SH3 and cysteine rich domain";80,2459320254624
"ENSG00000117069";"ST6GALNAC5";"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5";79,9062451067191
"ENSG00000198542";"ITGBL1";"integrin subunit beta like 1";79,3910337468425
"ENSG00000263711";"LINC02864";"long intergenic non-protein coding RNA 2864";79,0609531013746
"ENSG00000289916";"LOC105378998";"uncharacterized LOC105378998";78,7398800428221
"ENSG00000106571";"GLI3";"GLI family zinc finger 3";78,6346137196251
"ENSG00000177990";"DPY19L2";"dpy-19 like 2";78,5289270276721
"ENSG00000115380";"EFEMP1";"EGF containing fibulin extracellular matrix protein 1";78,4228163665992
"ENSG00000277586";"NEFL";"neurofilament light chain";76,3643936550337
"ENSG00000011028";"MRC2";"mannose receptor C-type 2";76,3618069447464
"ENSG00000128591";"FLNC";"filamin C";76,2790999387964
"ENSG00000173068";"BNC2";"basonuclin zinc finger protein 2";76,1102231399874
"ENSG00000196628";"TCF4";"transcription factor 4";75,8448429834468
"ENSG00000163359";"COL6A3";"collagen type VI alpha 3 chain";75,4395336417033
"ENSG00000290445";"CCNYL2";"cyclin Y like 2 (pseudogene)";75,3236399087404
"ENSG00000238269";"PAGE2B";"PAGE family member 2B";74,9531941729484
"ENSG00000130038";"CRACR2A";"calcium release activated channel regulator 2A";74,9531941729484
"ENSG00000180801";"ARSJ";"arylsulfatase family member J";74,3888310672941
"ENSG00000291024";"LOC442028";"uncharacterized LOC442028";74,354812030483
"ENSG00000111700";"SLCO1B3";"solute carrier organic anion transporter family member 1B3";73,9038083497953
"ENSG00000166342";"NETO1";"neuropilin and tolloid like 1";73,5218611176727
"ENSG00000164744";"SUN3";"Sad1 and UNC84 domain containing 3";73,2544713702884
"ENSG00000173705";"SUSD5";"sushi domain containing 5";73,0984816575922
"ENSG00000186472";"PCLO";"piccolo presynaptic cytomatrix protein";73,0335971365955
"ENSG00000166503";"HDGFL3";"HDGF like 3";72,9152894831273
"ENSG00000284668";"LINC02780";"long intergenic non-protein coding RNA 2780";72,7572211283185
"ENSG00000041982";"TNC";"tenascin C";72,6302344674247
"ENSG00000298685";"LOC105373487";"uncharacterized LOC105373487";72,6247498146361
"ENSG00000112175";"BMP5";"bone morphogenetic protein 5";71,9418722128129
"ENSG00000129680";"MAP7D3";"MAP7 domain containing 3";71,9418722128129
"ENSG00000147065";"MSN";"moesin";71,2645180406022
"ENSG00000158089";"GALNT14";"polypeptide N-acetylgalactosaminyltransferase 14";71,0432365714536
"ENSG00000026508";"CD44";"CD44 molecule (IN blood group)";70,8471199525479
"ENSG00000104332";"SFRP1";"secreted frizzled related protein 1";70,7485632736952
"ENSG00000254101";"LINC02055";"long intergenic non-protein coding RNA 2055";70,5764608226078
"ENSG00000138829";"FBN2";"fibrillin 2";70,5156099027854
"ENSG00000006788";"MYH13";"myosin heavy chain 13";70,345158951798
"ENSG00000166341";"DCHS1";"dachsous cadherin-related 1";70,3160972045408
"ENSG00000175352";"NRIP3";"nuclear receptor interacting protein 3";70,1995155371545
"ENSG00000161681";"SHANK1";"SH3 and multiple ankyrin repeat domains 1";69,7871959165339
"ENSG00000140937";"CDH11";"cadherin 11";69,4474106417184
"ENSG00000131196";"NFATC1";"nuclear factor of activated T cells 1";69,3871495608908
"ENSG00000135272";"MDFIC";"MyoD family inhibitor domain containing";68,8690213598301
"ENSG00000175274";"TP53I11";"tumor protein p53 inducible protein 11";68,3913277244315
"ENSG00000115935";"WIPF1";"WAS/WASL interacting protein family member 1";68,1072569667779
"ENSG00000131094";"C1QL1";"complement C1q like 1";68,0436898216938
"ENSG00000111799";"COL12A1";"collagen type XII alpha 1 chain";66,796469100416
"ENSG00000163430";"FSTL1";"follistatin like 1";66,6913075975434
"ENSG00000179008";"C14orf39";"chromosome 14 open reading frame 39";66,4765528953763
"ENSG00000174607";"UGT8";"UDP glycosyltransferase 8";66,0665071217163
"ENSG00000170381";"SEMA3E";"semaphorin 3E";65,9975005080186
"ENSG00000183691";"NOG";"noggin";65,8936279203354
"ENSG00000155254";"MARVELD1";"MARVEL domain containing 1";65,425545208741
"ENSG00000106624";"AEBP1";"AE binding protein 1";65,1530498543261
"ENSG00000240694";"PNMA2";"PNMA family member 2";65,1410245603684
"ENSG00000143469";"SYT14";"synaptotagmin 14";65,0693772331651
"ENSG00000196639";"HRH1";"histamine receptor H1";65,0693772331651
"ENSG00000290418";"TPTEP1";"TPTE pseudogene 1";64,7079721282529
"ENSG00000152749";"GPR180";"G protein-coupled receptor 180";64,4517827497996
"ENSG00000151468";"CCDC3";"coiled-coil domain containing 3";64,3411617390666
"ENSG00000223638";"RFPL4A";"ret finger protein like 4A";64,1048954399232
"ENSG00000152208";"GRID2";"glutamate ionotropic receptor delta type subunit 2";63,728873820053
"ENSG00000138675";"FGF5";"fibroblast growth factor 5";63,6149278381689
"ENSG00000011201";"ANOS1";"anosmin 1";63,6127762031465
"ENSG00000089335";"ZNF302";"zinc finger protein 302";63,3854244069228
"ENSG00000189369";"GSPT2";"G1 to S phase transition 2";63,3084398512543
"ENSG00000101463";"SYNDIG1";"synapse differentiation inducing 1";63,2312108435337
"ENSG00000196368";"NUDT11";"nudix hydrolase 11";63,1925041478088
"ENSG00000172380";"GNG12";"G protein subunit gamma 12";62,9418543743731
"ENSG00000054983";"GALC";"galactosylceramidase";62,8271447564674
"ENSG00000182986";"ZNF320";"zinc finger protein 320";62,787789903726
"ENSG00000302531";"LOC105371703";"uncharacterized LOC105371703";62,6866773576939
"ENSG00000069998";"HDHD5";"haloacid dehalogenase like hydrolase domain containing 5";62,6693405570289
"ENSG00000266357";"LINC02074";"long intergenic non-protein coding RNA 2074";62,6297284281501
"ENSG00000186297";"GABRA5";"gamma-aminobutyric acid type A receptor subunit alpha5";62,4706287686165
"ENSG00000164114";"MAP9";"microtubule associated protein 9";61,9462042254455
"ENSG00000290606";"LOC100420587";"SHC binding and spindle associated 1 pseudogene";61,6177234021691
"ENSG00000139915";"MDGA2";"MAM domain containing glycosylphosphatidylinositol anchor 2";61,4784204401843
"ENSG00000197467";"COL13A1";"collagen type XIII alpha 1 chain";61,0166413980865
"ENSG00000164283";"ESM1";"endothelial cell specific molecule 1";60,7609650703067
"ENSG00000204764";"RANBP17";"RAN binding protein 17";60,459183735534
"ENSG00000134802";"SLC43A3";"solute carrier family 43 member 3";60,3882209792894
"ENSG00000079156";"OSBPL6";"oxysterol binding protein like 6";60,0937675164041
"ENSG00000047617";"ANO2";"anoctamin 2";60,0937675164041
"ENSG00000132321";"IQCA1";"IQ motif containing with AAA domain 1";60,0937675164041
"ENSG00000254535";"PABPC4L";"poly(A) binding protein cytoplasmic 4 like";59,9169073891676
"ENSG00000185247";"MAGEA11";"MAGE family member A11";59,9169073891676
"ENSG00000197614";"MFAP5";"microfibril associated protein 5";59,9169073891676
"ENSG00000290437";"LOC101928697";"Putative uncharacterized protein LOC645739";59,4236552820883
"ENSG00000232956";"SNHG15";"small nucleolar RNA host gene 15";59,4236552820883
"ENSG00000135750";"KCNK1";"potassium two pore domain channel subfamily K member 1";59,4236552820883
"ENSG00000184860";"SDR42E1";"short chain dehydrogenase/reductase family 42E, member 1";59,2417214096505
"ENSG00000124225";"PMEPA1";"prostate transmembrane protein, androgen induced 1";59,1027931481542
"ENSG00000162631";"NTNG1";"netrin G1";58,873610747724
"ENSG00000162618";"ADGRL4";"adhesion G protein-coupled receptor L4";58,8271918879184
"ENSG00000289811";"FAM95A";"family with sequence similarity 95 member A";58,6405998209728
"ENSG00000148848";"ADAM12";"ADAM metallopeptidase domain 12";58,257553088349
"ENSG00000196793";"ZNF239";"zinc finger protein 239";58,245954948638
"ENSG00000145526";"CDH18";"cadherin 18";58,1982873563232
"ENSG00000156265";"MAP3K7CL";"MAP3K7 C-terminal like";58,0066463424671
"ENSG00000179869";"ABCA13";"ATP binding cassette subfamily A member 13";57,8134316839336
"ENSG00000185070";"FLRT2";"fibronectin leucine rich transmembrane protein 2";57,7379381500009
"ENSG00000119866";"BCL11A";"BCL11 transcription factor A";57,6674711111892
"ENSG00000018236";"CNTN1";"contactin 1";57,6186152811915
"ENSG00000218336";"TENM3";"teneurin transmembrane protein 3";57,6002128209033
"ENSG00000293137";"MSL3B";"MSL complex subunit 3B";57,4714344910964
"ENSG00000124635";"H2BC11";"H2B clustered histone 11";57,4714344910964
"ENSG00000089250";"NOS1";"nitric oxide synthase 1";57,3233240090402
"ENSG00000233601";"NCOR1P3";"NCOR1 pseudogene 3";57,2240609089416
"ENSG00000198033";"TUBA3C";"tubulin alpha 3c";57,2038130075702
"ENSG00000224271";"EPIC1";"epigenetically induced MYC interacting lncRNA 1";57,1243751098609
"ENSG00000138964";"PARVG";"parvin gamma";57,0743724822587
"ENSG00000198286";"CARD11";"caspase recruitment domain family member 11";57,0743724822587
"ENSG00000187690";"EZHIP";"EZH inhibitory protein";56,9058063586673
"ENSG00000105472";"CLEC11A";"C-type lectin domain containing 11A";56,7032712791774
"ENSG00000147041";"SYTL5";"synaptotagmin like 5";56,6013407425636
"ENSG00000118596";"SLC16A7";"solute carrier family 16 member 7";56,5502078991993
"ENSG00000134531";"EMP1";"epithelial membrane protein 1";56,3907961146471
"ENSG00000105894";"PTN";"pleiotrophin";56,3445469404961
"ENSG00000131409";"LRRC4B";"leucine rich repeat containing 4B";56,3445469404961
"ENSG00000080573";"COL5A3";"collagen type V alpha 3 chain";56,2928466042194
"ENSG00000089327";"FXYD5";"FXYD domain containing ion transport regulator 5";56,185840609089
"ENSG00000092969";"TGFB2";"transforming growth factor beta 2";55,8351220086319
"ENSG00000234444";"ZNF736";"zinc finger protein 736";55,6633007233799
"ENSG00000056291";"NPFFR2";"neuropeptide FF receptor 2";55,6100592272796
"ENSG00000183780";"SLC35F3";"solute carrier family 35 member F3";55,6100592272796
"ENSG00000021762";"OSBPL5";"oxysterol binding protein like 5";55,5032076115211
"ENSG00000301473";"LOC105379418";"uncharacterized LOC105379418";55,2880126066479
"ENSG00000107105";"ELAVL2";"ELAV like RNA binding protein 2";55,2880126066479
"ENSG00000120451";"SNX19";"sorting nexin 19";55,0958101026515
"ENSG00000170891";"CYTL1";"cytokine like 1";54,9420377601611
"ENSG00000183853";"KIRREL1";"kirre like nephrin family adhesion molecule 1";54,6930640770117
"ENSG00000250312";"ZNF718";"zinc finger protein 718";54,6660837440431
"ENSG00000164761";"TNFRSF11B";"TNF receptor superfamily member 11b";54,6660837440431
"ENSG00000121753";"ADGRB2";"adhesion G protein-coupled receptor B2";54,5230789636213
"ENSG00000161671";"EMC10";"ER membrane protein complex subunit 10";54,3363453855325
"ENSG00000079931";"MOXD1";"monooxygenase DBH like 1";54,2741023049269
"ENSG00000164509";"IL31RA";"interleukin 31 receptor A";54,2361301176948
"ENSG00000189186";"DCAF8L2";"DDB1 and CUL4 associated factor 8 like 2";54,1040403126528
"ENSG00000164318";"EGFLAM";"EGF like, fibronectin type III and laminin G domains";53,8753105211373
"ENSG00000140511";"HAPLN3";"hyaluronan and proteoglycan link protein 3";53,7600830386551
"ENSG00000121005";"CRISPLD1";"cysteine rich secretory protein LCCL domain containing 1";53,7600830386551
"ENSG00000248469";"LOC100996385";"uncharacterized LOC100996385";53,5861458758113
"ENSG00000091986";"CCDC80";"coiled-coil domain containing 80";53,5409713161909
"ENSG00000171724";"VAT1L";"vesicle amine transport 1 like";53,4108742170293
"ENSG00000182901";"RGS7";"regulator of G protein signaling 7";53,2932740664896
"ENSG00000105974";"CAV1";"caveolin 1";53,2710146400226
"ENSG00000292998";"MIR3171HG";"MIR3171 host gene";53,2134591726952
"ENSG00000072133";"RPS6KA6";"ribosomal protein S6 kinase A6";53,1542287781656
"ENSG00000145536";"ADAMTS16";"ADAM metallopeptidase with thrombospondin type 1 motif 16";53,0353038894841
"ENSG00000206538";"VGLL3";"vestigial like family member 3";53,0188045777988
"ENSG00000144227";"NXPH2";"neurexophilin 2";52,8557431144475
"ENSG00000156689";"GLYATL2";"glycine-N-acyltransferase like 2";52,8557431144475
"ENSG00000116745";"RPE65";"retinoid isomerohydrolase RPE65";52,8557431144475
"ENSG00000131015";"ULBP2";"UL16 binding protein 2";52,8557431144475
"ENSG00000162493";"PDPN";"podoplanin";52,7955730325271
"ENSG00000224932";"LINC02262";"long intergenic non-protein coding RNA 2262";52,6747526797625
"ENSG00000169083";"AR";"androgen receptor";52,6747526797625
"ENSG00000206432";"TMEM200C";"transmembrane protein 200C";52,3698572310296
"ENSG00000154783";"FGD5";"FYVE, RhoGEF and PH domain containing 5";52,308382898823
"ENSG00000145242";"EPHA5";"EPH receptor A5";52,2467412231986
"ENSG00000291065";"LOC441666";"zinc finger protein 91 pseudogene";52,18493121682
"ENSG00000088756";"ARHGAP28";"Rho GTPase activating protein 28";52,1229518833285
"ENSG00000167333";"TRIM68";"tripartite motif containing 68";52,0608022172312
"ENSG00000158125";"XDH";"xanthine dehydrogenase";52,0608022172312
"ENSG00000178031";"ADAMTSL1";"ADAMTS like 1";52,0608022172312
"ENSG00000170153";"RNF150";"ring finger protein 150";51,8733210289538
"ENSG00000111716";"LDHB";"lactate dehydrogenase B";51,8301185640494
"ENSG00000170214";"ADRA1B";"adrenoceptor alpha 1B";51,7474630515028
"ENSG00000141934";"PLPP2";"phospholipid phosphatase 2";51,7474630515028
"ENSG00000181381";"DDX60L";"DExD/H-box 60 like";51,5978233125156
"ENSG00000149970";"CNKSR2";"connector enhancer of kinase suppressor of Ras 2";51,3013413012081
"ENSG00000026652";"AGPAT4";"1-acylglycerol-3-phosphate O-acyltransferase 4";51,2143203080035
"ENSG00000130635";"COL5A1";"collagen type V alpha 1 chain";51,1767828234528
"ENSG00000198889";"DCAF12L1";"DDB1 and CUL4 associated factor 12 like 1";51,1496165152289
"ENSG00000205628";"LINC01446";"long intergenic non-protein coding RNA 1446";51,0196469710892
"ENSG00000179299";"NSUN7";"NOP2/Sun RNA methyltransferase family member 7";51,0196469710892
"ENSG00000178163";"ZNF518B";"zinc finger protein 518B";50,9047421755903
"ENSG00000005249";"PRKAR2B";"protein kinase cAMP-dependent type II regulatory subunit beta";50,8232700153694
"ENSG00000104967";"NOVA2";"NOVA alternative splicing regulator 2";50,7574268470105
"ENSG00000127252";"PLAAT1";"phospholipase A and acyltransferase 1";50,6913895473353
"ENSG00000188636";"RTL6";"retrotransposon Gag like 6";50,6126203303976
"ENSG00000164619";"BMPER";"BMP binding endothelial regulator";50,4252740100804
"ENSG00000080007";"DDX43";"DEAD-box helicase 43";50,4252740100804
"ENSG00000286381";"NHIP";"neuronal hypoxia inducible, placenta associated";50,2235868733836
"ENSG00000231290";"APCDD1L-DT";"APCDD1L divergent transcript";50,1761018117634
"ENSG00000013016";"EHD3";"EH domain containing 3";49,5378001408377
"ENSG00000130558";"OLFM1";"olfactomedin 1";49,3980668285225
"ENSG00000152661";"GJA1";"gap junction protein alpha 1";49,3024338575893
"ENSG00000101204";"CHRNA4";"cholinergic receptor nicotinic alpha 4 subunit";49,2574474422177
"ENSG00000087258";"GNAO1";"G protein subunit alpha o1";49,2574474422177
"ENSG00000143458";"GABPB2";"GA binding protein transcription factor subunit beta 2";49,1868016527612
"ENSG00000072041";"SLC6A15";"solute carrier family 6 member 15";49,1868016527612
"ENSG00000185274";"GALNT17";"polypeptide N-acetylgalactosaminyltransferase 17";49,1159297298584
"ENSG00000240583";"AQP1";"aquaporin 1 (Colton blood group)";49,0448301007346
"ENSG00000095777";"MYO3A";"myosin IIIA";49,0448301007346
"ENSG00000255248";"MIR100HG";"mir-100-let-7a-2-mir-125b-1 cluster host gene";48,9735011756501
"ENSG00000166106";"ADAMTS15";"ADAM metallopeptidase with thrombospondin type 1 motif 15";48,9019413476518
"ENSG00000157613";"CREB3L1";"cAMP responsive element binding protein 3 like 1";48,9019413476518
"ENSG00000188511";"MIR3667HG";"MIR3667 host gene";48,877087188044
"ENSG00000198914";"POU3F3";"POU class 3 homeobox 3";48,877087188044
"ENSG00000204382";"XAGE1B";"X antigen family member 1B";48,8052223205482
"ENSG00000117020";"AKT3";"AKT serine/threonine kinase 3";48,7331228136258
"ENSG00000261761";"LINC02616";"long intergenic non-protein coding RNA 2616";48,7331228136258
"ENSG00000165323";"FAT3";"FAT atypical cadherin 3";48,7331228136258
"ENSG00000231431";"FAR2P4";"fatty acyl-CoA reductase 2 pseudogene 4";48,5882132036093
"ENSG00000145687";"SSBP2";"single stranded DNA binding protein 2";48,5882132036093
"ENSG00000112837";"TBX18";"T-box transcription factor 18";48,5882132036093
"ENSG00000099256";"PRTFDC1";"phosphoribosyl transferase domain containing 1";48,4423448173357
"ENSG00000139973";"SYT16";"synaptotagmin 16";48,3755283207821
"ENSG00000142408";"CACNG8";"calcium voltage-gated channel auxiliary subunit gamma 8";48,3690467693001
"ENSG00000084207";"GSTP1";"glutathione S-transferase pi 1";48,3664918717439
"ENSG00000099954";"CECR2";"CECR2 histone acetyl-lysine reader";48,2955038120825
"ENSG00000251493";"FOXD1";"forkhead box D1";48,224189296827
"ENSG00000115232";"ITGA4";"integrin subunit alpha 4";48,2217141666351
"ENSG00000182168";"UNC5C";"unc-5 netrin receptor C";48,1476760338626
"ENSG00000182983";"ZNF662";"zinc finger protein 662";48,0733875943137
"ENSG00000143502";"SUSD4";"sushi domain containing 4";48,0733875943137
"ENSG00000182636";"NDN";"necdin, MAGE family member";48,0350421656143
"ENSG00000165810";"BTNL9";"butyrophilin like 9";47,9988470078672
"ENSG00000223784";"LINC00707";"long intergenic non-protein coding RNA 707";47,9240524134144
"ENSG00000148143";"ZNF462";"zinc finger protein 462";47,8360358544375
"ENSG00000274391";"TPTE";"transmembrane phosphatase with tensin homology";47,7736936491484
"ENSG00000154678";"PDE1C";"phosphodiesterase 1C";47,7471759620645
"ENSG00000135046";"ANXA1";"annexin A1";47,7407217818038
"ENSG00000137965";"IFI44";"interferon induced protein 44";47,6222959803342
"ENSG00000171405";"XAGE5";"X antigen family member 5";47,6222959803342
"ENSG00000054356";"PTPRN";"protein tyrosine phosphatase receptor type N";47,5223960474439
"ENSG00000133216";"EPHB2";"EPH receptor B2";47,4686286977512
"ENSG00000204381";"LAYN";"layilin";47,266858447067
"ENSG00000183722";"LHFPL6";"LHFPL tetraspan subfamily member 6";47,1617109059088
"ENSG00000198046";"ZNF667";"zinc finger protein 667";46,9277208554458
"ENSG00000183570";"PCBP3";"poly(rC) binding protein 3";46,7991976301378
"ENSG00000259129";"LINC00648";"long intergenic non-protein coding RNA 648";46,7703187878222
"ENSG00000214407";"RDUR";"RIG-I dependent antiviral response regulator RNA";46,7703187878222
"ENSG00000184349";"EFNA5";"ephrin A5";46,7703187878222
"ENSG00000116667";"C1orf21";"chromosome 1 open reading frame 21";46,7703187878222
"ENSG00000291019";"AACSP1";"acetoacetyl-CoA synthetase pseudogene 1";46,6911884865767
"ENSG00000196440";"ARMCX4";"armadillo repeat containing X-linked 4";46,4520531460734
"ENSG00000165359";"INTS6L";"integrator complex subunit 6 like";46,4520531460734
"ENSG00000198680";"TUSC1";"tumor suppressor candidate 1";46,4520531460734
"ENSG00000037280";"FLT4";"fms related receptor tyrosine kinase 4";46,3717521202151
"ENSG00000275874";"PICSAR";"P38 inhibited cutaneous squamous cell carcinoma associated lincRNA";46,3441054610722
"ENSG00000268941";"LINC01711";"long intergenic non-protein coding RNA 1711";46,3441054610722
"ENSG00000287861";"LOC107984132";"uncharacterized LOC107984132";46,2634139589505
"ENSG00000253250";"C8orf88";"chromosome 8 open reading frame 88";46,1824207794167
"ENSG00000140968";"IRF8";"interferon regulatory factor 8";46,1011234660627
"ENSG00000166396";"SERPINB7";"serpin family B member 7";46,1011234660627
"ENSG00000237807";"LINC02984";"long intergenic non-protein coding RNA 2984";46,0195195314216
"ENSG00000137273";"FOXF2";"forkhead box F2";46,0195195314216
"ENSG00000162706";"CADM3";"cell adhesion molecule 3";45,9376064564311
"ENSG00000224893";"LINC02840";"long intergenic non-protein coding RNA 2840";45,7728426478968
"ENSG00000203805";"PLPP4";"phospholipid phosphatase 4";45,7728426478968
"ENSG00000109452";"INPP4B";"inositol polyphosphate-4-phosphatase type II B";45,7718695213506
"ENSG00000179046";"TRIML2";"tripartite motif family like 2";45,6068112350237
"ENSG00000150893";"FREM2";"FRAS1 related extracellular matrix 2";45,5233135276502
"ENSG00000147027";"TMEM47";"transmembrane protein 47";45,4394908706323
"ENSG00000203950";"RTL8A";"retrotransposon Gag like 8A";45,2708596465058
"ENSG00000174640";"SLCO2A1";"solute carrier organic anion transporter family member 2A1";45,2708596465058
"ENSG00000169933";"FRMPD4";"FERM and PDZ domain containing 4";45,2708596465058
"ENSG00000163531";"NFASC";"neurofascin";45,2666823303496
"ENSG00000237515";"SHISA9";"shisa family member 9";45,1860454573688
"ENSG00000170571";"EMB";"embigin";45,1055965278666
"ENSG00000171772";"SYCE1";"synaptonemal complex central element protein 1";45,1008950732144
"ENSG00000156103";"MMP16";"matrix metallopeptidase 16";45,0444567148161
"ENSG00000178038";"ALS2CL";"ALS2 C-terminal like";44,9295740590193
"ENSG00000125726";"CD70";"CD70 molecule";44,8433975003095
"ENSG00000300430";"LOC105373949";"uncharacterized LOC105373949";44,7568728877999
"ENSG00000163364";"LINC01116";"long intergenic non-protein coding RNA 1116";44,7568728877999
"ENSG00000133083";"DCLK1";"doublecortin like kinase 1";44,60839105346
"ENSG00000078328";"RBFOX1";"RNA binding fox-1 homolog 1";44,5827671959464
"ENSG00000144476";"ACKR3";"atypical chemokine receptor 3";44,5827671959464
"ENSG00000182798";"MAGEB17";"MAGE family member B17";44,5827671959464
"ENSG00000100985";"MMP9";"matrix metallopeptidase 9";44,4951798581749
"ENSG00000136999";"CCN3";"cellular communication network factor 3";44,4951798581749
"ENSG00000144810";"COL8A1";"collagen type VIII alpha 1 chain";44,4871972347573
"ENSG00000165671";"NSD1";"nuclear receptor binding SET domain protein 1";44,4580960358499
"ENSG00000181433";"SAGE1";"sarcoma antigen 1";44,318920227391
"ENSG00000109956";"B3GAT1";"beta-1,3-glucuronyltransferase 1";44,1411921725393
"ENSG00000085117";"CD82";"CD82 molecule";44,1411921725393
"ENSG00000066735";"KIF26A";"kinesin family member 26A";44,0517691318799
"ENSG00000047936";"ROS1";"ROS proto-oncogene 1, receptor tyrosine kinase";44,0517691318799
"ENSG00000110076";"NRXN2";"neurexin 2";43,9099056564416
"ENSG00000182175";"RGMA";"repulsive guidance molecule BMP co-receptor a";43,8717879000368
"ENSG00000142173";"COL6A2";"collagen type VI alpha 2 chain";43,8613594762175
"ENSG00000115386";"REG1A";"regenerating family member 1 alpha";43,7812227123051
"ENSG00000162711";"NLRP3";"NLR family pyrin domain containing 3";43,5989253230357
"ENSG00000179542";"SLITRK4";"SLIT and NTRK like family member 4";43,5071858177215
"ENSG00000169071";"ROR2";"receptor tyrosine kinase like orphan receptor 2";43,5071858177215
"ENSG00000128203";"ASPHD2";"aspartate beta-hydroxylase domain containing 2";43,5071858177215
"ENSG00000022567";"SLC45A4";"solute carrier family 45 member 4";43,3836762564496
"ENSG00000127152";"BCL11B";"BCL11 transcription factor B";43,3836762564496
"ENSG00000170837";"GPR27";"G protein-coupled receptor 27";43,2910134547568
"ENSG00000149596";"JPH2";"junctophilin 2";43,2910134547568
"ENSG00000265019";"NCOR1P2";"NCOR1 pseudogene 2";43,2910134547568
"ENSG00000175040";"CHST2";"carbohydrate sulfotransferase 2";43,104461378403
"ENSG00000101680";"LAMA1";"laminin subunit alpha 1";43,0999124819675
"ENSG00000169436";"COL22A1";"collagen type XXII alpha 1 chain";43,0896796275385
"ENSG00000091656";"ZFHX4";"zinc finger homeobox 4";42,8304880029168
"ENSG00000122420";"PTGFR";"prostaglandin F receptor";42,8215074842074
"ENSG00000154162";"CDH12";"cadherin 12";42,6307399386156
"ENSG00000291108";"SEPTIN7P11";"septin 7 pseudogene 11";42,6307399386156
"ENSG00000163629";"PTPN13";"protein tyrosine phosphatase non-receptor type 13";42,4192294546131
"ENSG00000235590";"GNAS-AS1";"GNAS antisense RNA 1";42,3413061568709
"ENSG00000211448";"DIO2";"iodothyronine deiodinase 2";42,3413061568709
"ENSG00000172016";"REG3A";"regenerating family member 3 alpha";42,1461104504616
"ENSG00000229292";"RFPL4AL1";"ret finger protein like 4A like 1";42,1461104504616
"ENSG00000169255";"B3GALNT1";"beta-1,3-N-acetylgalactosaminyltransferase 1 (Globoside blood group)";42,0864473953467
"ENSG00000176406";"RIMS2";"regulating synaptic membrane exocytosis 2";42,0864473953467
"ENSG00000167889";"MGAT5B";"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B";42,0482576759011
"ENSG00000176769";"TCERG1L";"transcription elongation regulator 1 like";41,9490801618988
"ENSG00000197016";"ZNF470";"zinc finger protein 470";41,9490801618988
