"NAME";"GS br  follow link to MSigDB";"GS DETAILS";"SIZE";"ES";"NES";"NOM p val";"FDR q val";"FWER p val";"RANK AT MAX";"LEADING EDGE"
"MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY (N00186)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: IL1 -> IL1R -> MYD88 -> IRAK1/4 -> TRAF6 -> TAB1/2/3 -> TAK1 -> MKK3/6 -> MAPK14 -> MK2 -| TTP";17;0,92049176;1,2689896;0,114893615;1;1;2196;"tags=24%, list=6%, signal=25%"
"GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES (hsa00601)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES.html";"Glycosphingolipid biosynthesis - lacto and neolacto series";26;0,87579334;1,2679771;0,12133891;1;1;2404;"tags=27%, list=7%, signal=29%"
"MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY (N01365)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: TCDD -> (AHR+ARNT) => (CYP1A1,CYP1B1,GST)";22;0,9025102;1,2668824;0,12666667;1;1;2005;"tags=27%, list=6%, signal=29%"
"TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY (hsa04620)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY.html";"Toll-like receptor signaling pathway";102;0,71816695;1,2547176;0,11811024;1;1;3413;"tags=19%, list=9%, signal=20%"
"MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY (N00963)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: RELN -> VLDLR == DAB1 -> PI3K -> PIP3 -> AKT -| (TSC1+TSC2) -| RHEB -> MTOR -> S6K";15;0,9201226;1,2545722;0,107942976;1;1;83;"tags=7%, list=0%, signal=7%"
"MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT (N01535)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT.html";"Pathway Definition from KEGG: (CENPF,BUBR1) == CENPE == microtubule";20;0,8688501;1,2458788;0,18664047;1;1;1949;"tags=30%, list=5%, signal=32%"
"MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY (N00277)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: EREG -> EGFR -> GRB2 -> SOS -> RAS -> RAF -> MEK -> ERK";15;0,9074974;1,2436359;0,16068053;1;1;1140;"tags=13%, list=3%, signal=14%"
"DRUG_METABOLISM_OTHER_ENZYMES (hsa00983)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DRUG_METABOLISM_OTHER_ENZYMES.html";"Drug metabolism - other enzymes";51;0,7839852;1,2370459;0,15866388;1;1;4265;"tags=16%, list=12%, signal=18%"
"MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY (N00148)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: TLR3 -> TICAM1 -> TRAF3 -> (IKBKE+TBK1) -> IRF7 => IFNA";19;0,8628005;1,2311269;0,19480519;1;1;3227;"tags=16%, list=9%, signal=17%"
"TYROSINE_METABOLISM (hsa00350)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_TYROSINE_METABOLISM.html";"Tyrosine metabolism";42;0,7878306;1,2299496;0,16860466;1;1;1142;"tags=14%, list=3%, signal=15%"
"MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH (N01553)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH.html";"Pathway Definition from KEGG: (CLIP1,CLIP2)+(CLASP1,CLASP2) == EB1 == microtubule";22;0,86576307;1,2269602;0,21161826;1;1;1949;"tags=32%, list=5%, signal=34%"
"MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS (N01562)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS.html";"Pathway Definition from KEGG: PLK1 -> KIF2A == DDA3 == microtubule";20;0,87230814;1,2250295;0,19845857;1;1;1949;"tags=30%, list=5%, signal=32%"
"MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT (N01158)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT.html";"Pathway Definition from KEGG: DCTN1* // (TUBA+TUBB)";18;0,87345093;1,2205861;0,20631579;1;1;1949;"tags=33%, list=5%, signal=35%"
"GLYCOLYSIS_GLUCONEOGENESIS (hsa00010)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GLYCOLYSIS_GLUCONEOGENESIS.html";"Glycolysis / Gluconeogenesis";62;0,7413615;1,2204254;0,1670061;1;1;2563;"tags=16%, list=7%, signal=17%"
"MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT (N01414)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT.html";"Pathway Definition from KEGG: Fe2+ -> CDK5 -> MAPT -| (TUBA+TUBB)";19;0,8684558;1,2147586;0,20654397;1;1;1949;"tags=32%, list=5%, signal=33%"
"MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT (N01403)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT.html";"Pathway Definition from KEGG: Zn2+ -> GSK3B -> MAPT -| (TUBA+TUBB)";19;0,8585322;1,2109361;0,23819743;1;1;2538;"tags=37%, list=7%, signal=40%"
"MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY (N01285)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (TUBA+TUBB) -| ARHGEF2 -> RHOA -> ROCK1/2";21;0,86420035;1,2093128;0,2099792;1;1;1949;"tags=29%, list=5%, signal=30%"
"PORPHYRIN_AND_CHLOROPHYLL_METABOLISM (hsa00860)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM.html";"Porphyrin and chlorophyll metabolism";41;0,784859;1,2026181;0,21676892;1;1;3781;"tags=15%, list=10%, signal=16%"
"MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION (N01547)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION.html";"Pathway Definition from KEGG: AURKA -- (TACC3+ch-TOG) -> (TACC3+ch-TOG) == microtubule -> clathrin == (TACC3+ch-TOG) == microtubule";23;0,8547469;1,198365;0,250478;1;1;1949;"tags=26%, list=5%, signal=28%"
"MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY (N01640)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: GPCR -> GNAQ -> PLCB -> IP3 -> ITPR -> Ca2+(cyto)";50;0,7471754;1,1962332;0,19277108;1;1;1850;"tags=28%, list=5%, signal=29%"
"BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS (hsa01040)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS.html";"Biosynthesis of unsaturated fatty acids";22;0,83936;1,193014;0,2535211;1;1;4383;"tags=36%, list=12%, signal=41%"
"MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY (N01286)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (EspG,EspG2) -| (TUBA+TUBB)";17;0,87356985;1,1911787;0,21505377;1;1;1949;"tags=35%, list=5%, signal=37%"
"MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION (N01561)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION.html";"Pathway Definition from KEGG: (AURKA,AURKB) -| (MCAK+KIF18B) == EB1,EB3 == microtubule";23;0,8407401;1,1876608;0,26060605;1;1;1949;"tags=26%, list=5%, signal=28%"
"MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY (N00435)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (TLR1,TLR2,TLR4) -> (TIRAP+MYD88) -> (IRAK4+IRAK1) -> (TRAF6+TAK1+TAB2) -> IKK -> NFKBIA -> NFKB => (TNF,IL6,IL12A,IL12B)";20;0,8476586;1,186338;0,28361344;1;1;411;"tags=10%, list=1%, signal=10%"
"MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS (N00820)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS.html";"Pathway Definition from KEGG: G00009 -- MOGS >> GANAB >> MAN1 >> MGAT1 >> MAN2 >> MGAT2 >> FUT8 >> B4GALT >> ST6GAL -> G00018";16;0,8743715;1,182724;0,22661123;1;1;1582;"tags=19%, list=4%, signal=20%"
"MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION (N01549)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION.html";"Pathway Definition from KEGG: gamma-TuRC == Augumin == TPX2+microtubule";33;0,79991484;1,1821333;0,25203252;1;1;1949;"tags=18%, list=5%, signal=19%"
"MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY (N00188)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: IL1 -> IL1R -> MYD88 -> IRAK1/4 -> TRAF6 -> TAB1/2/3 -> TAK1 -> MKK4/7 -> JNK -> AP1";19;0,8410601;1,1768625;0,27663934;1;1;2196;"tags=21%, list=6%, signal=22%"
"MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION (N01544)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION.html";"Pathway Definition from KEGG: CDK5RAP2 == gamma-TuRC+TPX2 == ch-TOG == microtubule";28;0,8093852;1,17498;0,25366876;1;1;1949;"tags=21%, list=5%, signal=23%"
"MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY (N00690)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (TLR7,TLR9) -> MYD88 -> (IRAK4+IRAK1) -> IRF7 => (IFNA,IFNB1)";20;0,83148295;1,1706642;0,30485436;1;1;4200;"tags=15%, list=12%, signal=17%"
"MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT (N00976)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT.html";"Pathway Definition from KEGG: (DCTN+DNAH+DNAI+DNALI1+DNAL) == (TUBA+TUBB)";43;0,74281305;1,1638292;0,28737864;1;1;2282;"tags=26%, list=6%, signal=27%"
"MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT (N00977)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT.html";"Pathway Definition from KEGG: (HTT*+HAP1) -| (DCTN+DNAH+DNAI+DNALI1+DNAL) == (TUBA+TUBB)";45;0,73691654;1,1586884;0,26915115;1;1;2282;"tags=24%, list=6%, signal=26%"
"MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP (N01593)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP.html";"Pathway Definition from KEGG: (PTP,MKP) -| (ERK,JNK,MAPK14)";20;0,81274736;1,1536275;0,3180873;1;1;851;"tags=25%, list=2%, signal=26%"
"MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY (N00402)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: US28 -> GNAQ -> PLCB -> IP3 -> Ca2+ -> CALM == CN -> NFAT => (CXCL8,PTGS2)";19;0,81305736;1,1430235;0,34684685;1;1;678;"tags=16%, list=2%, signal=16%"
"MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY (N00229)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: TGFA -> EGFR -> GRB2 -> SOS -> RAS -> RAF -> MEK -> ERK";15;0,83133316;1,1374037;0,3416149;1;1;1140;"tags=13%, list=3%, signal=14%"
"PYRIMIDINE_METABOLISM (hsa00240)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PYRIMIDINE_METABOLISM.html";"Pyrimidine metabolism";98;0,6519133;1,1339718;0,24351297;1;1;4734;"tags=28%, list=13%, signal=32%"
"MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY (N00957)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY.html";"Pathway Definition from KEGG: Glutamate -> GRM1 -> GNAQ -> PLCB -> IP3 -> (ITPR1+(ATXN2*,ATXN3*)) -> Ca2+ -- MCU -> Ca2+(mito) -- MPTP -> CYCS";18;0,8020835;1,129593;0,35329342;1;1;4927;"tags=56%, list=14%, signal=64%"
"MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY (N00436)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: Tat -> NFKB => (TNF,IFNA,IFNB1)";17;0,8211671;1,1284268;0,37238494;1;1;5038;"tags=12%, list=14%, signal=14%"
"MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION (N01197)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION.html";"Pathway Definition from KEGG: PRNP* -| 26S";36;0,75018954;1,120871;0,32459676;1;1;6563;"tags=53%, list=18%, signal=64%"
"MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY (N00355)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: PP2A -| AKT";19;0,8064413;1,1194947;0,38932806;1;1;3412;"tags=32%, list=9%, signal=35%"
"MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY (N01078)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_EGF_EGFR_ACTIN_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: EGF -> EGFR -> SRC -> CTTN -> NCK -> (WASL+WIPF) -> ARP2/3 -> (ACTB,ACTG1)";21;0,7783528;1,1162639;0,3713693;1;1;4572;"tags=38%, list=13%, signal=44%"
"CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION (hsa04060)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION.html";"Cytokine-cytokine receptor interaction";263;0,56950426;1,112233;0,23905109;1;1;2279;"tags=19%, list=6%, signal=21%"
"MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION (N01144)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION.html";"Pathway Definition from KEGG: SOD1* -| DERL1 -> (Protein+UB) -- 26S -> Peptide";41;0,7046206;1,1104094;0,33003953;1;1;7043;"tags=59%, list=19%, signal=72%"
"UBIQUITIN_MEDIATED_PROTEOLYSIS (hsa04120)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS.html";"Ubiquitin mediated proteolysis";134;0,60308516;1,1043644;0,2818004;1;1;4476;"tags=17%, list=12%, signal=19%"
"MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY (N01579)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (CD80,CD86) -> CTLA4 -> PP2A -| AKT";22;0,76368225;1,1019529;0,378882;1;1;3412;"tags=27%, list=9%, signal=30%"
"MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY (N01558)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: (IFNA,IFNB1,IFNW1,IFNK,IFNE) -> (IFNAR1+IFNAR2) -> (JAK1+TYK2) -> (STAT1+STAT2) == IRF9";24;0,7644888;1,0992293;0,3951613;1;1;2891;"tags=8%, list=8%, signal=9%"
"MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION (N01060)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION.html";"Pathway Definition from KEGG: APP* -> Abeta -| 26S";36;0,7224671;1,0982246;0,37701613;1;1;7043;"tags=64%, list=19%, signal=79%"
"MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY (N00444)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: TNF -> TNFRSF1A -> (RIPK1+TRADD+TRAF2/5) -> (TAK1+TAB1/2) -> MKK3/6 -> MAPK14 -> MSK1/2 -> CREB";24;0,75870264;1,0955721;0,37579617;1;1;3803;"tags=25%, list=10%, signal=28%"
"MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION (N01061)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION.html";"Pathway Definition from KEGG: HTT* -| 26S";36;0,7198256;1,09349;0,37218815;1;1;7043;"tags=64%, list=19%, signal=79%"
"MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY (N00015)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY.html";"Pathway Definition from KEGG: PDGF -> PDGFR -> GRB2 -> SOS -> RAS -> RAF -> MEK -> ERK";17;0,7919172;1,0866956;0,44265592;1;1;1756;"tags=12%, list=5%, signal=12%"
"MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION (N01145)";"https://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION.html";"Pathway Definition from KEGG: VCP* -| (Protein+UB) -- 26S -> Peptide";40;0,7079097;1,0851185;0,37096775;1;1;7043;"tags=60%, list=19%, signal=74%"
